,w1_pro,times,w1_drops_used,w2_drops_used
0,0.3,0,168,189
1,0.3,1,149,160
2,0.3,2,153,157
3,0.3,3,155,155
4,0.3,4,161,165
5,0.3,5,155,189
6,0.3,6,160,175
7,0.3,7,190,190
8,0.3,8,152,152
9,0.3,9,161,161
10,0.3,10,162,162
11,0.3,11,155,163
12,0.3,12,159,189
13,0.3,13,163,170
14,0.3,14,159,164
15,0.3,15,147,168
16,0.3,16,156,156
17,0.3,17,166,166
18,0.3,18,147,190
19,0.3,19,152,196
20,0.3,20,160,160
21,0.3,21,151,151
22,0.3,22,160,160
23,0.3,23,139,164
24,0.3,24,172,182
25,0.3,25,159,160
26,0.3,26,163,163
27,0.3,27,140,174
28,0.3,28,160,160
29,0.3,29,145,176
30,0.3,30,170,170
31,0.3,31,160,160
32,0.3,32,168,187
33,0.3,33,163,193
34,0.3,34,159,159
35,0.3,35,161,161
36,0.3,36,142,173
37,0.3,37,167,167
38,0.3,38,155,159
39,0.3,39,166,166
40,0.3,40,142,175
41,0.3,41,145,183
42,0.3,42,165,165
43,0.3,43,139,139
44,0.3,44,180,180
45,0.3,45,157,175
46,0.3,46,174,189
47,0.3,47,150,150
48,0.3,48,169,189
49,0.3,49,136,168
50,0.3,50,147,189
51,0.3,51,151,165
52,0.3,52,159,168
53,0.3,53,159,175
54,0.3,54,148,181
55,0.3,55,165,165
56,0.3,56,149,163
57,0.3,57,153,164
58,0.3,58,163,165
59,0.3,59,144,172
60,0.3,60,144,166
61,0.3,61,149,175
62,0.3,62,151,170
63,0.3,63,152,190
64,0.3,64,143,162
65,0.3,65,142,150
66,0.3,66,134,160
67,0.3,67,171,171
68,0.3,68,160,160
69,0.3,69,139,192
70,0.3,70,161,161
71,0.3,71,145,163
72,0.3,72,141,141
73,0.3,73,163,163
74,0.3,74,166,166
75,0.3,75,160,170
76,0.3,76,171,171
77,0.3,77,143,182
78,0.3,78,153,174
79,0.3,79,169,189
80,0.3,80,161,171
81,0.3,81,162,183
82,0.3,82,142,158
83,0.3,83,154,189
84,0.3,84,160,160
85,0.3,85,156,174
86,0.3,86,162,162
87,0.3,87,151,168
88,0.3,88,171,204
89,0.3,89,146,164
90,0.3,90,161,189
91,0.3,91,143,164
92,0.3,92,170,172
93,0.3,93,136,179
94,0.3,94,159,159
95,0.3,95,162,162
96,0.3,96,168,168
97,0.3,97,148,148
98,0.3,98,135,166
99,0.3,99,161,161
