,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,850,0,805,1017,11
1,850,1,810,1059,13
2,850,2,838,1064,13
3,850,3,820,1059,13
4,850,4,830,1029,12
5,850,5,781,997,10
6,850,6,800,1029,12
7,850,7,848,1059,13
8,850,8,806,1057,12
9,850,9,798,1018,11
10,850,10,835,1059,13
11,850,11,817,1002,11
12,850,12,807,1061,13
13,850,13,804,1035,12
14,850,14,823,1030,12
15,850,15,780,1013,11
16,850,16,793,1031,12
17,850,17,819,1022,11
18,850,18,840,1062,13
19,850,19,795,999,11
20,850,20,819,1040,12
21,850,21,815,1040,12
22,850,22,823,1028,12
23,850,23,796,1031,12
24,850,24,819,1045,12
25,850,25,792,1002,11
26,850,26,818,1045,12
27,850,27,823,1012,11
28,850,28,820,1049,12
29,850,29,817,1059,13
30,850,30,815,1035,12
31,850,31,793,1041,12
32,850,32,821,1052,12
33,850,33,820,1035,12
34,850,34,809,1048,12
35,850,35,832,1059,13
36,850,36,794,1016,11
37,850,37,825,1061,13
38,850,38,798,1029,12
39,850,39,786,1039,12
40,850,40,800,1030,12
41,850,41,821,1005,11
42,850,42,792,1051,12
43,850,43,822,1036,12
44,850,44,820,1027,11
45,850,45,796,1036,12
46,850,46,827,1012,11
47,850,47,797,1035,12
48,850,48,881,1049,12
49,850,49,768,1020,11
50,850,50,832,1063,13
51,850,51,819,1052,12
52,850,52,813,1036,12
53,850,53,794,1042,12
54,850,54,801,1047,12
55,850,55,788,1017,11
56,850,56,824,1025,11
57,850,57,816,1029,12
58,850,58,811,1035,12
59,850,59,805,1040,12
60,850,60,823,1032,12
61,850,61,794,1006,11
62,850,62,819,1058,13
63,850,63,798,1015,11
64,850,64,776,1029,12
65,850,65,805,1045,12
66,850,66,798,1031,12
67,850,67,853,1046,12
68,850,68,772,1025,11
69,850,69,808,1047,12
70,850,70,801,1047,12
71,850,71,812,1007,11
72,850,72,820,1030,12
73,850,73,819,1033,12
74,850,74,769,1021,11
75,850,75,803,1036,12
76,850,76,841,1038,12
77,850,77,829,1003,11
78,850,78,788,1039,12
79,850,79,811,1035,12
80,850,80,832,1022,11
81,850,81,801,1018,11
82,850,82,795,1059,13
83,850,83,769,1030,12
84,850,84,814,1060,13
85,850,85,820,1029,12
86,850,86,825,1030,12
87,850,87,808,1048,12
88,850,88,814,1043,12
89,850,89,793,1032,12
90,850,90,815,1036,12
91,850,91,819,1071,13
92,850,92,815,1063,13
93,850,93,805,1014,11
94,850,94,809,1042,12
95,850,95,802,1057,12
96,850,96,786,1062,13
97,850,97,806,1031,12
98,850,98,814,1033,12
99,850,99,803,1032,12
100,850,100,799,1006,11
101,850,101,776,1065,13
102,850,102,810,1055,12
103,850,103,798,1027,11
104,850,104,818,1028,12
105,850,105,792,1034,12
106,850,106,805,1033,12
107,850,107,796,1006,11
108,850,108,814,1029,12
109,850,109,792,1029,12
110,850,110,797,1033,12
111,850,111,820,1043,12
112,850,112,816,1059,13
113,850,113,817,1040,12
114,850,114,797,1059,13
115,850,115,790,999,11
116,850,116,838,1059,13
117,850,117,822,1013,11
118,850,118,798,1011,11
119,850,119,790,1015,11
120,850,120,786,1033,12
121,850,121,843,1048,12
122,850,122,769,1043,12
123,850,123,821,1031,12
124,850,124,825,1011,11
125,850,125,839,1029,12
126,850,126,823,1029,12
127,850,127,827,1021,11
128,850,128,820,1036,12
129,850,129,801,1055,12
130,850,130,809,1013,11
131,850,131,796,1045,12
132,850,132,838,1043,12
133,850,133,774,1030,12
134,850,134,789,1019,11
135,850,135,806,1035,12
136,850,136,804,1029,12
137,850,137,797,1021,11
138,850,138,819,1044,12
139,850,139,802,1029,12
140,850,140,821,1036,12
141,850,141,813,1023,11
142,850,142,812,1033,12
143,850,143,813,1060,13
144,850,144,821,1019,11
145,850,145,826,1029,12
146,850,146,770,1001,11
147,850,147,791,1031,12
148,850,148,822,1038,12
149,850,149,808,1016,11
150,850,150,788,1054,12
151,850,151,819,1036,12
152,850,152,827,1024,11
153,850,153,805,1015,11
154,850,154,816,1030,12
155,850,155,792,1030,12
156,850,156,807,1031,12
157,850,157,812,1004,11
158,850,158,851,1049,12
159,850,159,864,1003,11
160,850,160,819,1032,12
161,850,161,798,1034,12
162,850,162,790,1029,12
163,850,163,791,1031,12
164,850,164,852,1005,11
165,850,165,796,1066,13
166,850,166,801,1030,12
167,850,167,789,1031,12
168,850,168,811,1015,11
169,850,169,821,1017,11
170,850,170,790,1022,11
171,850,171,786,1045,12
172,850,172,819,1010,11
173,850,173,827,1031,12
174,850,174,832,1037,12
175,850,175,828,1055,12
176,850,176,831,1046,12
177,850,177,820,1021,11
178,850,178,783,982,10
179,850,179,820,1033,12
180,850,180,800,1050,12
181,850,181,784,1034,12
182,850,182,823,1030,12
183,850,183,814,1016,11
184,850,184,797,1000,11
185,850,185,845,1035,12
186,850,186,799,1011,11
187,850,187,824,1043,12
188,850,188,812,1026,11
189,850,189,830,1002,11
190,850,190,784,1037,12
191,850,191,796,1001,11
192,850,192,791,1029,12
193,850,193,802,1038,12
194,850,194,805,1041,12
195,850,195,795,1018,11
196,850,196,820,1065,13
197,850,197,837,1015,11
198,850,198,804,1028,12
199,850,199,806,1026,11
