,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,250,0,273,374,4
1,250,1,299,351,3
2,250,2,261,363,4
3,250,3,283,377,4
4,250,4,270,368,4
5,250,5,264,363,4
6,250,6,275,386,4
7,250,7,278,354,3
8,250,8,254,396,5
9,250,9,265,329,3
10,250,10,260,377,4
11,250,11,252,389,5
12,250,12,277,367,4
13,250,13,250,377,4
14,250,14,270,368,4
15,250,15,272,381,4
16,250,16,258,376,4
17,250,17,269,359,4
18,250,18,257,381,4
19,250,19,250,347,3
20,250,20,250,341,3
21,250,21,288,381,4
22,250,22,285,381,4
23,250,23,298,378,4
24,250,24,254,356,3
25,250,25,290,386,4
26,250,26,276,389,5
27,250,27,261,358,4
28,250,28,250,347,3
29,250,29,269,389,5
30,250,30,265,366,4
31,250,31,270,354,3
32,250,32,268,359,4
33,250,33,301,372,4
34,250,34,281,389,5
35,250,35,270,361,4
36,250,36,305,357,3
37,250,37,271,356,3
38,250,38,299,362,4
39,250,39,256,359,4
40,250,40,269,355,3
41,250,41,273,336,3
42,250,42,278,385,4
43,250,43,259,380,4
44,250,44,284,378,4
45,250,45,299,362,4
46,250,46,287,360,4
47,250,47,290,375,4
48,250,48,293,394,5
49,250,49,274,356,3
50,250,50,251,419,6
51,250,51,273,360,4
52,250,52,274,360,4
53,250,53,278,366,4
54,250,54,273,362,4
55,250,55,262,355,3
56,250,56,270,355,3
57,250,57,272,362,4
58,250,58,278,336,3
59,250,59,287,379,4
60,250,60,259,360,4
61,250,61,271,373,4
62,250,62,260,371,4
63,250,63,273,365,4
64,250,64,288,353,3
65,250,65,271,359,4
66,250,66,272,364,4
67,250,67,287,381,4
68,250,68,250,338,3
69,250,69,269,365,4
70,250,70,275,380,4
71,250,71,268,345,3
72,250,72,294,395,5
73,250,73,276,359,4
74,250,74,272,370,4
75,250,75,250,371,4
76,250,76,292,379,4
77,250,77,274,389,5
78,250,78,271,344,3
79,250,79,250,335,3
80,250,80,250,352,3
81,250,81,299,363,4
82,250,82,262,364,4
83,250,83,300,373,4
84,250,84,292,392,5
85,250,85,270,384,4
86,250,86,275,353,3
87,250,87,260,361,4
88,250,88,274,360,4
89,250,89,293,383,4
90,250,90,272,371,4
91,250,91,278,350,3
92,250,92,269,365,4
93,250,93,261,418,6
94,250,94,257,369,4
95,250,95,280,361,4
96,250,96,299,367,4
97,250,97,273,370,4
98,250,98,304,369,4
99,250,99,274,350,3
100,250,100,270,381,4
101,250,101,290,360,4
102,250,102,287,389,5
103,250,103,278,373,4
104,250,104,301,368,4
105,250,105,277,359,4
106,250,106,292,389,5
107,250,107,255,402,5
108,250,108,268,339,3
109,250,109,269,364,4
110,250,110,274,419,6
111,250,111,274,368,4
112,250,112,274,353,3
113,250,113,273,366,4
114,250,114,269,366,4
115,250,115,274,379,4
116,250,116,254,377,4
117,250,117,272,393,5
118,250,118,280,341,3
119,250,119,263,376,4
120,250,120,273,364,4
121,250,121,283,388,5
122,250,122,267,350,3
123,250,123,262,389,5
124,250,124,269,391,5
125,250,125,268,380,4
126,250,126,291,390,5
127,250,127,275,352,3
128,250,128,272,399,5
129,250,129,282,376,4
130,250,130,292,364,4
131,250,131,269,365,4
132,250,132,268,359,4
133,250,133,267,361,4
134,250,134,299,382,4
135,250,135,260,389,5
136,250,136,269,374,4
137,250,137,256,363,4
138,250,138,278,334,3
139,250,139,299,372,4
140,250,140,276,362,4
141,250,141,250,359,4
142,250,142,269,381,4
143,250,143,278,371,4
144,250,144,304,402,5
145,250,145,262,385,4
146,250,146,275,392,5
147,250,147,276,380,4
148,250,148,251,376,4
149,250,149,281,376,4
150,250,150,270,399,5
151,250,151,250,335,3
152,250,152,285,358,4
153,250,153,252,357,3
154,250,154,277,355,3
155,250,155,278,359,4
156,250,156,273,373,4
157,250,157,270,373,4
158,250,158,270,369,4
159,250,159,250,389,5
160,250,160,256,342,3
161,250,161,273,375,4
162,250,162,291,370,4
163,250,163,267,388,5
164,250,164,256,392,5
165,250,165,271,370,4
166,250,166,308,390,5
167,250,167,253,389,5
168,250,168,275,334,3
169,250,169,277,364,4
170,250,170,251,363,4
171,250,171,283,369,4
172,250,172,250,335,3
173,250,173,264,393,5
174,250,174,288,346,3
175,250,175,271,365,4
176,250,176,277,363,4
177,250,177,274,352,3
178,250,178,271,365,4
179,250,179,267,364,4
180,250,180,270,361,4
181,250,181,301,375,4
182,250,182,282,410,5
183,250,183,250,368,4
184,250,184,273,367,4
185,250,185,302,392,5
186,250,186,274,375,4
187,250,187,269,342,3
188,250,188,265,352,3
189,250,189,266,365,4
190,250,190,269,409,5
191,250,191,254,358,4
192,250,192,269,379,4
193,250,193,273,336,3
194,250,194,267,395,5
195,250,195,270,398,5
196,250,196,274,388,5
197,250,197,271,361,4
198,250,198,279,380,4
199,250,199,271,380,4
