,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,800,0,816,991,6
1,800,1,800,994,6
2,800,2,831,1044,8
3,800,3,819,959,5
4,800,4,826,1029,8
5,800,5,828,1029,8
6,800,6,837,1033,8
7,800,7,837,1062,9
8,800,8,800,995,6
9,800,9,826,1017,7
10,800,10,813,1033,8
11,800,11,800,995,6
12,800,12,830,1006,7
13,800,13,813,999,7
14,800,14,819,1036,8
15,800,15,833,1034,8
16,800,16,814,1006,7
17,800,17,815,1009,7
18,800,18,849,1033,8
19,800,19,820,1017,7
20,800,20,800,1022,7
21,800,21,821,1021,7
22,800,22,800,987,6
23,800,23,850,1029,8
24,800,24,825,999,7
25,800,25,800,997,6
26,800,26,826,1000,7
27,800,27,828,1030,8
28,800,28,819,1020,7
29,800,29,800,1060,9
30,800,30,821,997,6
31,800,31,822,1030,8
32,800,32,806,988,6
33,800,33,800,999,7
34,800,34,800,966,5
35,800,35,800,997,6
36,800,36,819,1013,7
37,800,37,821,1031,8
38,800,38,820,1052,8
39,800,39,800,978,6
40,800,40,825,972,6
41,800,41,820,1023,7
42,800,42,827,1000,7
43,800,43,824,1066,9
44,800,44,834,1059,9
45,800,45,825,999,7
46,800,46,822,1053,8
47,800,47,821,1017,7
48,800,48,837,1029,8
49,800,49,808,1029,8
50,800,50,825,1004,7
51,800,51,800,1003,7
52,800,52,800,1030,8
53,800,53,820,1056,8
54,800,54,821,969,6
55,800,55,800,999,7
56,800,56,800,1016,7
57,800,57,800,996,6
58,800,58,827,1029,8
59,800,59,800,961,5
60,800,60,801,1008,7
61,800,61,800,1015,7
62,800,62,800,1032,8
63,800,63,819,1015,7
64,800,64,800,976,6
65,800,65,821,986,6
66,800,66,816,1008,7
67,800,67,800,1021,7
68,800,68,831,1014,7
69,800,69,806,1032,8
70,800,70,819,1043,8
71,800,71,811,1045,8
72,800,72,800,1002,7
73,800,73,809,1029,8
74,800,74,830,1001,7
75,800,75,819,991,6
76,800,76,800,995,6
77,800,77,802,1025,7
78,800,78,860,999,7
79,800,79,813,1040,8
80,800,80,830,970,6
81,800,81,800,1007,7
82,800,82,800,1029,8
83,800,83,823,978,6
84,800,84,819,982,6
85,800,85,800,1008,7
86,800,86,838,1065,9
87,800,87,829,1059,9
88,800,88,833,1076,9
89,800,89,823,977,6
90,800,90,821,1044,8
91,800,91,820,999,7
92,800,92,800,1010,7
93,800,93,800,1000,7
94,800,94,823,1011,7
95,800,95,825,1029,8
96,800,96,850,1064,9
97,800,97,803,999,7
98,800,98,823,978,6
99,800,99,832,1030,8
100,800,100,800,1002,7
101,800,101,820,1059,9
102,800,102,815,1030,8
103,800,103,815,1008,7
104,800,104,800,993,6
105,800,105,883,1063,9
106,800,106,821,1016,7
107,800,107,804,1007,7
108,800,108,826,985,6
109,800,109,800,999,7
110,800,110,826,1015,7
111,800,111,845,1033,8
112,800,112,832,1009,7
113,800,113,855,1059,9
114,800,114,800,1003,7
115,800,115,800,1003,7
116,800,116,820,975,6
117,800,117,800,978,6
118,800,118,808,999,7
119,800,119,800,1016,7
120,800,120,817,1008,7
121,800,121,800,982,6
122,800,122,848,1030,8
123,800,123,826,999,7
124,800,124,850,1028,8
125,800,125,800,1005,7
126,800,126,813,1032,8
127,800,127,831,1034,8
128,800,128,811,1034,8
129,800,129,820,1029,8
130,800,130,824,996,6
131,800,131,838,1033,8
132,800,132,800,1019,7
133,800,133,800,999,7
134,800,134,826,1037,8
135,800,135,800,1002,7
136,800,136,829,1040,8
137,800,137,800,1007,7
138,800,138,832,1003,7
139,800,139,802,999,7
140,800,140,843,1030,8
141,800,141,800,999,7
142,800,142,840,1024,7
143,800,143,827,1013,7
144,800,144,821,1001,7
145,800,145,851,1075,9
146,800,146,827,1022,7
147,800,147,825,996,6
148,800,148,800,1000,7
149,800,149,832,1032,8
150,800,150,819,1030,8
151,800,151,825,1002,7
152,800,152,819,1011,7
153,800,153,823,1028,8
154,800,154,800,995,6
155,800,155,814,1011,7
156,800,156,800,1029,8
157,800,157,800,1016,7
158,800,158,833,1029,8
159,800,159,820,1030,8
160,800,160,800,1029,8
161,800,161,800,974,6
162,800,162,820,1029,8
163,800,163,805,1017,7
164,800,164,813,1006,7
165,800,165,824,1038,8
166,800,166,819,1052,8
167,800,167,824,1021,7
168,800,168,800,1037,8
169,800,169,800,1001,7
170,800,170,823,1013,7
171,800,171,835,1040,8
172,800,172,823,1034,8
173,800,173,827,1029,8
174,800,174,800,1029,8
175,800,175,813,1013,7
176,800,176,800,979,6
177,800,177,801,1010,7
178,800,178,821,981,6
179,800,179,800,976,6
180,800,180,825,1002,7
181,800,181,851,1053,8
182,800,182,800,1039,8
183,800,183,822,969,6
184,800,184,800,1020,7
185,800,185,821,979,6
186,800,186,801,1031,8
187,800,187,821,1022,7
188,800,188,831,1029,8
189,800,189,821,971,6
190,800,190,819,1059,9
191,800,191,825,1000,7
192,800,192,821,1008,7
193,800,193,800,997,6
194,800,194,800,1029,8
195,800,195,824,1040,8
196,800,196,800,1001,7
197,800,197,800,976,6
198,800,198,800,970,6
199,800,199,852,1017,7
