,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,850,0,850,1022,6
1,850,1,850,1062,7
2,850,2,867,1050,7
3,850,3,874,1099,8
4,850,4,899,1089,8
5,850,5,869,1049,7
6,850,6,876,1078,8
7,850,7,850,1079,8
8,850,8,850,1050,7
9,850,9,874,1104,8
10,850,10,873,1041,6
11,850,11,850,1079,8
12,850,12,850,1068,7
13,850,13,871,1063,7
14,850,14,869,1066,7
15,850,15,852,1070,7
16,850,16,850,1060,7
17,850,17,896,1063,7
18,850,18,850,1070,7
19,850,19,877,1094,8
20,850,20,874,1082,8
21,850,21,850,1049,7
22,850,22,867,1053,7
23,850,23,867,1114,9
24,850,24,850,1069,7
25,850,25,850,1037,6
26,850,26,850,1076,7
27,850,27,850,1086,8
28,850,28,874,1060,7
29,850,29,871,1088,8
30,850,30,870,1110,9
31,850,31,850,1009,5
32,850,32,882,1110,9
33,850,33,850,1049,7
34,850,34,879,1079,8
35,850,35,872,1089,8
36,850,36,876,1044,6
37,850,37,850,1079,8
38,850,38,850,1082,8
39,850,39,850,1063,7
40,850,40,873,1032,6
41,850,41,862,1077,7
42,850,42,850,1040,6
43,850,43,874,1075,7
44,850,44,870,1122,9
45,850,45,921,1109,9
46,850,46,875,1079,8
47,850,47,863,1068,7
48,850,48,877,1070,7
49,850,49,856,1079,8
50,850,50,888,1109,9
51,850,51,857,1079,8
52,850,52,871,1051,7
53,850,53,872,1056,7
54,850,54,850,1039,6
55,850,55,893,1099,8
56,850,56,850,1079,8
57,850,57,855,1076,7
58,850,58,850,1082,8
59,850,59,850,1056,7
60,850,60,850,1023,6
61,850,61,869,1066,7
62,850,62,850,1023,6
63,850,63,850,1051,7
64,850,64,877,1036,6
65,850,65,886,1111,9
66,850,66,873,1046,6
67,850,67,874,1078,8
68,850,68,872,1092,8
69,850,69,871,1079,8
70,850,70,856,1093,8
71,850,71,874,1079,8
72,850,72,851,1087,8
73,850,73,850,1061,7
74,850,74,870,1071,7
75,850,75,850,1024,6
76,850,76,850,1049,7
77,850,77,850,1079,8
78,850,78,871,1044,6
79,850,79,850,1091,8
80,850,80,874,1085,8
81,850,81,869,1049,7
82,850,82,850,1049,7
83,850,83,854,1066,7
84,850,84,872,1079,8
85,850,85,869,1079,8
86,850,86,850,1063,7
87,850,87,875,1079,8
88,850,88,850,1080,8
89,850,89,869,1075,7
90,850,90,850,1071,7
91,850,91,850,1031,6
92,850,92,879,1079,8
93,850,93,850,1041,6
94,850,94,850,1079,8
95,850,95,876,1110,9
96,850,96,850,1033,6
97,850,97,850,1064,7
98,850,98,873,1076,7
99,850,99,850,1067,7
100,850,100,850,1019,6
101,850,101,850,1079,8
102,850,102,872,1079,8
103,850,103,863,1082,8
104,850,104,899,1079,8
105,850,105,869,1083,8
106,850,106,872,1079,8
107,850,107,872,1080,8
108,850,108,850,1020,6
109,850,109,857,1109,9
110,850,110,869,1055,7
111,850,111,881,1079,8
112,850,112,850,1064,7
113,850,113,850,1085,8
114,850,114,850,1035,6
115,850,115,870,1057,7
116,850,116,850,1072,7
117,850,117,869,1078,8
118,850,118,872,1109,9
119,850,119,859,1079,8
120,850,120,877,1073,7
121,850,121,871,1057,7
122,850,122,864,1109,9
123,850,123,850,1079,8
124,850,124,869,1081,8
125,850,125,858,1092,8
126,850,126,883,1109,9
127,850,127,871,1035,6
128,850,128,850,1079,8
129,850,129,867,1085,8
130,850,130,850,1085,8
131,850,131,850,1082,8
132,850,132,869,1090,8
133,850,133,850,1081,8
134,850,134,877,1079,8
135,850,135,851,1053,7
136,850,136,850,1079,8
137,850,137,870,1102,8
138,850,138,854,1073,7
139,850,139,872,1060,7
140,850,140,872,1111,9
141,850,141,873,1079,8
142,850,142,874,1079,8
143,850,143,850,1054,7
144,850,144,861,1055,7
145,850,145,870,1053,7
146,850,146,850,1090,8
147,850,147,850,1064,7
148,850,148,850,1063,7
149,850,149,870,1071,7
150,850,150,859,1099,8
151,850,151,857,1089,8
152,850,152,861,1079,8
153,850,153,862,1088,8
154,850,154,850,1056,7
155,850,155,850,1077,7
156,850,156,850,1058,7
157,850,157,912,1076,7
158,850,158,850,1023,6
159,850,159,870,1090,8
160,850,160,872,1065,7
161,850,161,856,1107,8
162,850,162,871,1079,8
163,850,163,850,1024,6
164,850,164,872,1062,7
165,850,165,874,1051,7
166,850,166,881,1084,8
167,850,167,850,1063,7
168,850,168,876,1084,8
169,850,169,866,1080,8
170,850,170,857,1017,5
171,850,171,850,1098,8
172,850,172,875,1042,6
173,850,173,871,1074,7
174,850,174,870,1079,8
175,850,175,850,1083,8
176,850,176,850,1063,7
177,850,177,869,1079,8
178,850,178,878,1055,7
179,850,179,875,1081,8
180,850,180,850,1084,8
181,850,181,855,1080,8
182,850,182,850,1019,6
183,850,183,850,1051,7
184,850,184,850,1037,6
185,850,185,850,1081,8
186,850,186,872,1080,8
187,850,187,871,1068,7
188,850,188,873,1079,8
189,850,189,875,1055,7
190,850,190,850,1057,7
191,850,191,850,1049,7
192,850,192,850,1037,6
193,850,193,857,1098,8
194,850,194,850,1049,7
195,850,195,882,1091,8
196,850,196,850,1048,7
197,850,197,850,1050,7
198,850,198,850,1055,7
199,850,199,850,1071,7
