,num_chunks,times,send_drop_used,recv_drop_used
0,0.02,0,137,135
1,0.02,1,136,134
2,0.02,2,137,135
3,0.02,3,141,137
4,0.02,4,137,135
5,0.02,5,138,134
6,0.02,6,140,136
7,0.02,7,143,138
8,0.02,8,135,134
9,0.02,9,141,137
10,0.02,10,139,136
11,0.02,11,142,137
12,0.02,12,142,137
13,0.02,13,143,138
14,0.02,14,135,133
15,0.02,15,127,126
16,0.02,16,138,135
17,0.02,17,115,115
18,0.02,18,136,134
19,0.02,19,115,115
20,0.02,20,137,135
21,0.02,21,146,138
22,0.02,22,135,134
23,0.02,23,143,137
24,0.02,24,141,137
25,0.02,25,137,135
26,0.02,26,135,134
27,0.02,27,139,135
28,0.02,28,142,136
29,0.02,29,115,115
30,0.02,30,135,134
31,0.02,31,139,136
32,0.02,32,139,135
33,0.02,33,140,136
34,0.02,34,139,136
35,0.02,35,138,135
36,0.02,36,137,135
37,0.02,37,135,134
38,0.02,38,135,134
39,0.02,39,139,136
40,0.02,40,137,135
41,0.02,41,138,135
42,0.02,42,137,135
43,0.02,43,139,136
44,0.02,44,135,134
45,0.02,45,136,134
46,0.02,46,136,134
47,0.02,47,139,136
48,0.02,48,141,137
49,0.02,49,141,137
50,0.02,50,138,135
51,0.02,51,137,135
52,0.02,52,139,136
53,0.02,53,138,135
54,0.02,54,135,134
55,0.02,55,136,134
56,0.02,56,141,137
57,0.02,57,139,136
58,0.02,58,142,137
59,0.02,59,143,138
60,0.02,60,143,138
61,0.02,61,137,135
62,0.02,62,137,134
63,0.02,63,139,136
64,0.02,64,115,115
65,0.02,65,130,127
66,0.02,66,139,136
67,0.02,67,143,138
68,0.02,68,137,135
69,0.02,69,135,134
70,0.02,70,139,136
71,0.02,71,137,135
72,0.02,72,138,135
73,0.02,73,137,135
74,0.02,74,119,118
75,0.02,75,135,134
76,0.02,76,141,136
77,0.02,77,115,115
78,0.02,78,138,135
79,0.02,79,137,135
80,0.02,80,138,135
81,0.02,81,137,135
82,0.02,82,137,135
83,0.02,83,140,136
84,0.02,84,134,132
85,0.02,85,115,115
86,0.02,86,142,137
87,0.02,87,135,134
88,0.02,88,135,134
89,0.02,89,130,129
90,0.02,90,137,135
91,0.02,91,135,134
92,0.02,92,119,118
93,0.02,93,115,115
94,0.02,94,138,135
95,0.02,95,137,135
96,0.02,96,140,136
97,0.02,97,135,134
98,0.02,98,141,137
99,0.02,99,142,137
100,0.02,100,137,135
101,0.02,101,124,123
102,0.02,102,122,121
103,0.02,103,140,136
104,0.02,104,115,115
105,0.02,105,140,136
106,0.02,106,135,134
107,0.02,107,138,135
108,0.02,108,136,134
109,0.02,109,141,137
110,0.02,110,144,138
111,0.02,111,136,134
112,0.02,112,147,140
113,0.02,113,142,137
114,0.02,114,137,135
115,0.02,115,136,134
116,0.02,116,140,136
117,0.02,117,115,115
118,0.02,118,139,136
119,0.02,119,137,134
120,0.02,120,137,135
121,0.02,121,142,136
122,0.02,122,124,123
123,0.02,123,142,137
124,0.02,124,115,115
125,0.02,125,139,136
126,0.02,126,140,136
127,0.02,127,137,135
128,0.02,128,119,118
129,0.02,129,137,135
130,0.02,130,139,136
131,0.02,131,135,134
132,0.02,132,138,135
133,0.02,133,136,134
134,0.02,134,137,135
135,0.02,135,140,136
136,0.02,136,140,136
137,0.02,137,135,134
138,0.02,138,115,115
139,0.02,139,139,136
140,0.02,140,142,137
141,0.02,141,139,136
142,0.02,142,135,134
143,0.02,143,139,136
144,0.02,144,137,135
145,0.02,145,139,136
146,0.02,146,145,140
147,0.02,147,137,135
148,0.02,148,137,135
149,0.02,149,136,134
150,0.02,150,138,135
151,0.02,151,137,135
152,0.02,152,136,134
153,0.02,153,140,136
154,0.02,154,137,135
155,0.02,155,147,139
156,0.02,156,137,135
157,0.02,157,140,136
158,0.02,158,135,134
159,0.02,159,141,137
160,0.02,160,139,136
161,0.02,161,142,137
162,0.02,162,137,135
163,0.02,163,139,136
164,0.02,164,137,135
165,0.02,165,139,136
166,0.02,166,149,142
167,0.02,167,137,135
168,0.02,168,119,118
169,0.02,169,140,136
170,0.02,170,135,134
171,0.02,171,137,135
172,0.02,172,140,136
173,0.02,173,141,137
174,0.02,174,135,134
175,0.02,175,137,135
176,0.02,176,143,138
177,0.02,177,139,135
178,0.02,178,142,138
179,0.02,179,139,136
180,0.02,180,135,134
181,0.02,181,138,135
182,0.02,182,132,131
183,0.02,183,115,115
184,0.02,184,137,134
185,0.02,185,138,135
186,0.02,186,115,115
187,0.02,187,138,135
188,0.02,188,137,135
189,0.02,189,136,134
190,0.02,190,137,135
191,0.02,191,115,115
192,0.02,192,137,134
193,0.02,193,145,138
194,0.02,194,139,136
195,0.02,195,135,134
196,0.02,196,133,131
197,0.02,197,135,134
198,0.02,198,132,130
199,0.02,199,137,135
200,0.02,200,140,136
201,0.02,201,135,133
202,0.02,202,140,136
203,0.02,203,140,136
204,0.02,204,135,134
205,0.02,205,144,138
206,0.02,206,135,134
207,0.02,207,131,128
208,0.02,208,142,138
209,0.02,209,141,136
