,num_chunks,times,send_drop_used,recv_drop_used
0,0.1,0,160,143
1,0.1,1,166,146
2,0.1,2,157,143
3,0.1,3,154,141
4,0.1,4,153,142
5,0.1,5,160,147
6,0.1,6,162,145
7,0.1,7,177,155
8,0.1,8,165,144
9,0.1,9,186,160
10,0.1,10,162,148
11,0.1,11,156,143
12,0.1,12,166,149
13,0.1,13,156,142
14,0.1,14,153,143
15,0.1,15,149,140
16,0.1,16,158,142
17,0.1,17,162,146
18,0.1,18,186,163
19,0.1,19,171,148
20,0.1,20,164,145
21,0.1,21,157,141
22,0.1,22,165,147
23,0.1,23,164,147
24,0.1,24,168,147
25,0.1,25,166,147
26,0.1,26,155,142
27,0.1,27,151,140
28,0.1,28,145,139
29,0.1,29,175,158
30,0.1,30,146,139
31,0.1,31,168,152
32,0.1,32,167,147
33,0.1,33,160,143
34,0.1,34,165,145
35,0.1,35,168,150
36,0.1,36,155,142
37,0.1,37,174,152
38,0.1,38,160,144
39,0.1,39,162,147
40,0.1,40,150,139
41,0.1,41,162,145
42,0.1,42,146,138
43,0.1,43,165,144
44,0.1,44,157,143
45,0.1,45,159,144
46,0.1,46,150,140
47,0.1,47,162,145
48,0.1,48,160,144
49,0.1,49,164,145
50,0.1,50,163,145
51,0.1,51,148,139
52,0.1,52,159,141
53,0.1,53,176,156
54,0.1,54,173,153
55,0.1,55,196,163
56,0.1,56,143,137
57,0.1,57,200,169
58,0.1,58,163,144
59,0.1,59,176,158
60,0.1,60,158,145
61,0.1,61,157,143
62,0.1,62,156,144
63,0.1,63,167,151
64,0.1,64,154,141
65,0.1,65,161,144
66,0.1,66,156,143
67,0.1,67,167,149
68,0.1,68,166,152
69,0.1,69,153,142
70,0.1,70,150,139
71,0.1,71,153,142
72,0.1,72,159,143
73,0.1,73,169,146
74,0.1,74,161,146
75,0.1,75,152,141
76,0.1,76,183,165
77,0.1,77,182,159
78,0.1,78,176,152
79,0.1,79,154,141
80,0.1,80,149,139
81,0.1,81,168,150
82,0.1,82,149,139
83,0.1,83,157,141
84,0.1,84,173,152
85,0.1,85,153,145
86,0.1,86,161,145
87,0.1,87,154,142
88,0.1,88,172,152
89,0.1,89,152,141
90,0.1,90,156,142
91,0.1,91,153,141
92,0.1,92,165,145
93,0.1,93,167,149
94,0.1,94,174,155
95,0.1,95,168,151
96,0.1,96,155,140
97,0.1,97,159,144
98,0.1,98,168,149
99,0.1,99,165,147
100,0.1,100,157,144
101,0.1,101,154,138
102,0.1,102,162,149
103,0.1,103,152,142
104,0.1,104,164,146
105,0.1,105,157,143
106,0.1,106,174,159
107,0.1,107,168,150
108,0.1,108,170,148
109,0.1,109,164,146
110,0.1,110,153,142
111,0.1,111,167,147
112,0.1,112,150,140
113,0.1,113,172,154
114,0.1,114,158,143
115,0.1,115,154,141
116,0.1,116,180,154
117,0.1,117,165,149
118,0.1,118,159,141
119,0.1,119,169,148
120,0.1,120,164,148
121,0.1,121,181,161
122,0.1,122,167,152
123,0.1,123,156,143
124,0.1,124,150,140
125,0.1,125,171,151
126,0.1,126,154,140
127,0.1,127,171,154
128,0.1,128,164,147
129,0.1,129,163,147
130,0.1,130,151,141
131,0.1,131,162,149
132,0.1,132,158,143
133,0.1,133,156,140
134,0.1,134,183,160
135,0.1,135,153,142
136,0.1,136,166,148
137,0.1,137,164,147
138,0.1,138,178,154
139,0.1,139,159,146
140,0.1,140,166,150
141,0.1,141,170,151
142,0.1,142,149,138
143,0.1,143,150,140
144,0.1,144,189,165
145,0.1,145,160,144
146,0.1,146,167,150
147,0.1,147,159,141
148,0.1,148,152,141
149,0.1,149,158,145
150,0.1,150,166,151
151,0.1,151,162,144
152,0.1,152,163,148
153,0.1,153,172,152
154,0.1,154,161,148
155,0.1,155,163,148
156,0.1,156,153,140
157,0.1,157,160,145
158,0.1,158,167,150
159,0.1,159,155,143
160,0.1,160,168,147
161,0.1,161,168,150
162,0.1,162,155,141
163,0.1,163,155,142
164,0.1,164,163,145
165,0.1,165,148,140
166,0.1,166,184,158
167,0.1,167,184,159
168,0.1,168,162,149
169,0.1,169,180,155
170,0.1,170,160,144
171,0.1,171,146,138
172,0.1,172,167,150
173,0.1,173,168,149
174,0.1,174,164,143
175,0.1,175,160,143
176,0.1,176,148,139
177,0.1,177,166,149
178,0.1,178,157,144
179,0.1,179,174,152
180,0.1,180,170,154
181,0.1,181,156,141
182,0.1,182,177,157
183,0.1,183,184,159
184,0.1,184,171,154
185,0.1,185,157,145
186,0.1,186,174,155
