,num_chunks,times,send_drop_used,recv_drop_used
0,0.125,0,177,154
1,0.125,1,161,143
2,0.125,2,172,150
3,0.125,3,172,151
4,0.125,4,179,156
5,0.125,5,167,146
6,0.125,6,189,165
7,0.125,7,188,164
8,0.125,8,198,162
9,0.125,9,161,143
10,0.125,10,161,143
11,0.125,11,185,159
12,0.125,12,165,148
13,0.125,13,194,163
14,0.125,14,175,155
15,0.125,15,154,140
16,0.125,16,168,146
17,0.125,17,182,153
18,0.125,18,158,143
19,0.125,19,169,151
20,0.125,20,195,165
21,0.125,21,156,141
22,0.125,22,159,145
23,0.125,23,159,141
24,0.125,24,187,159
25,0.125,25,167,149
26,0.125,26,163,144
27,0.125,27,156,143
28,0.125,28,160,142
29,0.125,29,162,147
30,0.125,30,187,161
31,0.125,31,160,146
32,0.125,32,178,154
33,0.125,33,173,149
34,0.125,34,156,140
35,0.125,35,174,151
36,0.125,36,174,152
37,0.125,37,169,149
38,0.125,38,165,146
39,0.125,39,174,150
40,0.125,40,173,151
41,0.125,41,173,155
42,0.125,42,154,140
43,0.125,43,174,149
44,0.125,44,168,150
45,0.125,45,178,154
46,0.125,46,195,165
47,0.125,47,164,145
48,0.125,48,166,149
49,0.125,49,190,164
50,0.125,50,162,145
51,0.125,51,182,153
52,0.125,52,169,149
53,0.125,53,155,142
54,0.125,54,146,139
55,0.125,55,162,146
56,0.125,56,169,151
57,0.125,57,190,165
58,0.125,58,171,151
59,0.125,59,194,161
60,0.125,60,185,164
61,0.125,61,188,156
62,0.125,62,176,151
63,0.125,63,162,143
64,0.125,64,158,143
65,0.125,65,192,162
66,0.125,66,167,146
67,0.125,67,183,155
68,0.125,68,175,153
69,0.125,69,154,140
70,0.125,70,187,161
71,0.125,71,173,149
72,0.125,72,166,147
73,0.125,73,160,146
74,0.125,74,171,150
75,0.125,75,172,151
76,0.125,76,176,155
77,0.125,77,175,153
78,0.125,78,180,154
79,0.125,79,167,149
80,0.125,80,162,146
81,0.125,81,181,155
82,0.125,82,191,159
83,0.125,83,168,149
84,0.125,84,173,147
85,0.125,85,194,161
86,0.125,86,194,161
87,0.125,87,162,143
88,0.125,88,164,144
89,0.125,89,174,149
90,0.125,90,188,165
91,0.125,91,178,158
92,0.125,92,176,156
93,0.125,93,165,146
94,0.125,94,160,143
95,0.125,95,177,150
96,0.125,96,192,164
97,0.125,97,178,157
98,0.125,98,151,141
99,0.125,99,165,145
100,0.125,100,181,154
101,0.125,101,190,166
102,0.125,102,165,144
103,0.125,103,188,159
104,0.125,104,176,153
105,0.125,105,181,154
106,0.125,106,171,146
107,0.125,107,174,151
108,0.125,108,150,140
109,0.125,109,170,151
110,0.125,110,161,143
111,0.125,111,173,150
112,0.125,112,173,150
113,0.125,113,191,165
114,0.125,114,165,147
115,0.125,115,174,151
116,0.125,116,168,145
117,0.125,117,166,147
118,0.125,118,147,138
119,0.125,119,186,159
120,0.125,120,161,143
121,0.125,121,155,140
122,0.125,122,180,156
123,0.125,123,151,141
124,0.125,124,173,148
125,0.125,125,183,157
126,0.125,126,156,143
127,0.125,127,203,171
128,0.125,128,172,149
129,0.125,129,165,147
130,0.125,130,167,144
131,0.125,131,159,145
132,0.125,132,185,158
133,0.125,133,177,155
134,0.125,134,153,142
135,0.125,135,171,146
136,0.125,136,164,147
137,0.125,137,167,153
138,0.125,138,180,155
139,0.125,139,187,158
140,0.125,140,164,143
141,0.125,141,166,148
142,0.125,142,172,152
143,0.125,143,168,149
144,0.125,144,168,147
145,0.125,145,168,144
146,0.125,146,178,153
147,0.125,147,171,149
148,0.125,148,161,144
149,0.125,149,178,155
150,0.125,150,175,153
151,0.125,151,153,140
152,0.125,152,179,156
153,0.125,153,159,144
154,0.125,154,175,152
155,0.125,155,163,145
156,0.125,156,167,150
157,0.125,157,175,152
158,0.125,158,162,150
159,0.125,159,185,161
160,0.125,160,160,144
161,0.125,161,174,151
162,0.125,162,197,168
163,0.125,163,162,146
164,0.125,164,207,167
165,0.125,165,169,146
166,0.125,166,193,159
167,0.125,167,160,142
168,0.125,168,158,141
169,0.125,169,165,145
170,0.125,170,173,152
171,0.125,171,170,149
172,0.125,172,175,155
173,0.125,173,146,139
174,0.125,174,164,143
175,0.125,175,188,156
176,0.125,176,175,149
177,0.125,177,175,154
178,0.125,178,202,169
179,0.125,179,182,157
180,0.125,180,191,161
181,0.125,181,190,159
182,0.125,182,181,154
183,0.125,183,199,163
184,0.125,184,192,164
185,0.125,185,172,152
186,0.125,186,178,148
187,0.125,187,200,165
188,0.125,188,170,150
189,0.125,189,182,157
190,0.125,190,174,154
191,0.125,191,171,148
192,0.125,192,176,155
193,0.125,193,168,146
194,0.125,194,172,148
195,0.125,195,166,153
196,0.125,196,176,148
197,0.125,197,184,154
198,0.125,198,169,148
199,0.125,199,153,140
