,num_chunks,times,send_drop_used,recv_drop_used
0,0.08,0,163,149
1,0.08,1,159,144
2,0.08,2,154,142
3,0.08,3,162,144
4,0.08,4,160,144
5,0.08,5,155,143
6,0.08,6,152,141
7,0.08,7,170,152
8,0.08,8,159,143
9,0.08,9,172,155
10,0.08,10,155,142
11,0.08,11,144,138
12,0.08,12,162,146
13,0.08,13,162,147
14,0.08,14,150,141
15,0.08,15,152,140
16,0.08,16,159,145
17,0.08,17,157,142
18,0.08,18,148,139
19,0.08,19,150,140
20,0.08,20,163,148
21,0.08,21,160,144
22,0.08,22,146,139
23,0.08,23,159,144
24,0.08,24,174,152
25,0.08,25,176,161
26,0.08,26,146,139
27,0.08,27,154,142
28,0.08,28,154,141
29,0.08,29,137,135
30,0.08,30,170,149
31,0.08,31,157,142
32,0.08,32,151,141
33,0.08,33,147,139
34,0.08,34,156,143
35,0.08,35,158,143
36,0.08,36,147,139
37,0.08,37,143,138
38,0.08,38,150,140
39,0.08,39,156,143
40,0.08,40,159,146
41,0.08,41,149,138
42,0.08,42,169,152
43,0.08,43,147,139
44,0.08,44,163,150
45,0.08,45,158,142
46,0.08,46,154,142
47,0.08,47,165,150
48,0.08,48,166,151
49,0.08,49,166,150
50,0.08,50,152,141
51,0.08,51,150,140
52,0.08,52,155,144
53,0.08,53,158,143
54,0.08,54,149,139
55,0.08,55,166,154
56,0.08,56,149,139
57,0.08,57,173,153
58,0.08,58,165,146
59,0.08,59,151,140
60,0.08,60,163,146
61,0.08,61,148,138
62,0.08,62,155,142
63,0.08,63,151,140
64,0.08,64,163,149
65,0.08,65,152,141
66,0.08,66,163,148
67,0.08,67,146,138
68,0.08,68,157,143
69,0.08,69,166,147
70,0.08,70,152,141
71,0.08,71,163,148
72,0.08,72,160,144
73,0.08,73,166,145
74,0.08,74,163,146
75,0.08,75,167,150
76,0.08,76,153,141
77,0.08,77,158,143
78,0.08,78,150,140
79,0.08,79,154,141
80,0.08,80,173,156
81,0.08,81,141,137
82,0.08,82,162,144
83,0.08,83,149,140
84,0.08,84,162,147
85,0.08,85,157,142
86,0.08,86,157,143
87,0.08,87,144,137
88,0.08,88,152,140
89,0.08,89,164,148
90,0.08,90,159,144
91,0.08,91,165,149
92,0.08,92,163,149
93,0.08,93,147,139
94,0.08,94,150,139
95,0.08,95,147,139
96,0.08,96,147,139
97,0.08,97,147,139
98,0.08,98,150,142
99,0.08,99,144,137
100,0.08,100,162,148
101,0.08,101,148,138
102,0.08,102,151,141
103,0.08,103,154,141
104,0.08,104,156,144
105,0.08,105,154,143
106,0.08,106,152,140
107,0.08,107,164,149
108,0.08,108,153,142
109,0.08,109,157,141
110,0.08,110,153,143
111,0.08,111,154,142
112,0.08,112,161,147
113,0.08,113,149,140
114,0.08,114,153,142
115,0.08,115,143,138
116,0.08,116,156,143
117,0.08,117,153,141
118,0.08,118,159,148
119,0.08,119,146,139
120,0.08,120,159,148
121,0.08,121,159,143
122,0.08,122,153,139
123,0.08,123,148,140
124,0.08,124,146,139
125,0.08,125,169,154
126,0.08,126,162,148
127,0.08,127,159,144
128,0.08,128,154,142
129,0.08,129,158,145
130,0.08,130,162,144
131,0.08,131,146,139
132,0.08,132,154,145
133,0.08,133,158,142
134,0.08,134,146,140
135,0.08,135,151,141
136,0.08,136,159,145
137,0.08,137,146,139
138,0.08,138,158,143
139,0.08,139,148,139
140,0.08,140,148,139
141,0.08,141,159,143
142,0.08,142,155,144
143,0.08,143,142,137
144,0.08,144,177,156
145,0.08,145,159,147
146,0.08,146,150,141
147,0.08,147,156,143
148,0.08,148,143,137
149,0.08,149,166,147
150,0.08,150,150,140
151,0.08,151,152,140
152,0.08,152,168,146
153,0.08,153,153,141
154,0.08,154,149,139
155,0.08,155,165,151
156,0.08,156,166,151
157,0.08,157,152,141
158,0.08,158,152,141
159,0.08,159,155,142
160,0.08,160,149,140
161,0.08,161,145,138
162,0.08,162,149,141
163,0.08,163,150,140
164,0.08,164,156,143
165,0.08,165,155,145
166,0.08,166,161,148
167,0.08,167,156,143
168,0.08,168,157,142
169,0.08,169,158,144
170,0.08,170,162,146
171,0.08,171,158,143
172,0.08,172,150,140
173,0.08,173,165,148
174,0.08,174,138,134
175,0.08,175,147,139
176,0.08,176,163,144
177,0.08,177,156,143
178,0.08,178,145,139
179,0.08,179,158,148
180,0.08,180,158,146
181,0.08,181,147,139
182,0.08,182,161,149
183,0.08,183,158,143
184,0.08,184,159,140
185,0.08,185,153,141
186,0.08,186,161,144
187,0.08,187,167,149
188,0.08,188,156,143
189,0.08,189,156,146
190,0.08,190,159,144
191,0.08,191,142,137
192,0.08,192,154,142
193,0.08,193,156,144
194,0.08,194,163,148
195,0.08,195,147,139
196,0.08,196,155,142
197,0.08,197,150,141
198,0.08,198,165,146
199,0.08,199,162,145
200,0.08,200,162,145
201,0.08,201,162,147
202,0.08,202,142,137
203,0.08,203,160,149
204,0.08,204,152,141
205,0.08,205,159,145
206,0.08,206,153,140
207,0.08,207,159,147
208,0.08,208,154,141
209,0.08,209,158,142
210,0.08,210,152,140
211,0.08,211,160,146
212,0.08,212,145,138
213,0.08,213,165,149
214,0.08,214,147,139
215,0.08,215,156,144
216,0.08,216,164,149
217,0.08,217,152,140
218,0.08,218,150,140
219,0.08,219,160,145
220,0.08,220,152,142
221,0.08,221,158,145
222,0.08,222,164,147
223,0.08,223,146,138
224,0.08,224,149,141
225,0.08,225,156,142
226,0.08,226,143,137
227,0.08,227,149,140
228,0.08,228,156,140
229,0.08,229,149,140
230,0.08,230,143,137
231,0.08,231,157,143
232,0.08,232,145,139
233,0.08,233,154,142
234,0.08,234,155,143
235,0.08,235,149,140
236,0.08,236,171,152
237,0.08,237,162,145
238,0.08,238,146,139
239,0.08,239,170,151
240,0.08,240,152,140
241,0.08,241,148,140
242,0.08,242,152,141
243,0.08,243,155,142
