,num_chunks,times,send_drop_used,recv_drop_used
0,0.07,0,144,137
1,0.07,1,151,142
2,0.07,2,146,139
3,0.07,3,165,148
4,0.07,4,147,139
5,0.07,5,160,147
6,0.07,6,157,143
7,0.07,7,146,139
8,0.07,8,155,143
9,0.07,9,159,143
10,0.07,10,144,137
11,0.07,11,148,139
12,0.07,12,146,138
13,0.07,13,142,136
14,0.07,14,151,140
15,0.07,15,160,143
16,0.07,16,156,143
17,0.07,17,146,139
18,0.07,18,143,137
19,0.07,19,148,141
20,0.07,20,149,139
21,0.07,21,155,143
22,0.07,22,148,141
23,0.07,23,147,138
24,0.07,24,145,138
25,0.07,25,143,138
26,0.07,26,167,151
27,0.07,27,154,142
28,0.07,28,148,140
29,0.07,29,159,144
30,0.07,30,153,141
31,0.07,31,147,140
32,0.07,32,144,138
33,0.07,33,148,140
34,0.07,34,159,146
35,0.07,35,157,146
36,0.07,36,161,146
37,0.07,37,152,141
38,0.07,38,151,141
39,0.07,39,167,149
40,0.07,40,148,140
41,0.07,41,148,140
42,0.07,42,149,140
43,0.07,43,152,142
44,0.07,44,152,141
45,0.07,45,146,139
46,0.07,46,157,145
47,0.07,47,162,147
48,0.07,48,151,140
49,0.07,49,148,139
50,0.07,50,148,139
51,0.07,51,146,139
52,0.07,52,152,139
53,0.07,53,146,139
54,0.07,54,149,139
55,0.07,55,149,139
56,0.07,56,143,138
57,0.07,57,156,143
58,0.07,58,150,141
59,0.07,59,151,141
60,0.07,60,144,138
61,0.07,61,148,140
62,0.07,62,155,144
63,0.07,63,144,137
64,0.07,64,146,139
65,0.07,65,139,135
66,0.07,66,151,142
67,0.07,67,148,140
68,0.07,68,154,141
69,0.07,69,146,137
70,0.07,70,148,140
71,0.07,71,154,145
72,0.07,72,144,138
73,0.07,73,150,140
74,0.07,74,150,140
75,0.07,75,160,146
76,0.07,76,152,142
77,0.07,77,144,138
78,0.07,78,161,150
79,0.07,79,151,141
80,0.07,80,141,136
81,0.07,81,160,148
82,0.07,82,153,140
83,0.07,83,141,136
84,0.07,84,152,142
85,0.07,85,152,142
86,0.07,86,160,146
87,0.07,87,142,137
88,0.07,88,142,136
89,0.07,89,157,145
90,0.07,90,162,147
91,0.07,91,163,145
92,0.07,92,154,143
93,0.07,93,146,139
94,0.07,94,156,143
95,0.07,95,151,142
96,0.07,96,148,140
97,0.07,97,152,140
98,0.07,98,154,141
99,0.07,99,152,142
100,0.07,100,148,140
101,0.07,101,138,135
102,0.07,102,149,139
103,0.07,103,145,139
104,0.07,104,157,144
105,0.07,105,171,152
106,0.07,106,166,151
107,0.07,107,147,139
108,0.07,108,147,139
109,0.07,109,156,142
110,0.07,110,149,139
111,0.07,111,152,142
112,0.07,112,150,140
113,0.07,113,147,139
114,0.07,114,145,139
115,0.07,115,147,139
116,0.07,116,148,140
117,0.07,117,145,139
118,0.07,118,154,141
119,0.07,119,153,141
120,0.07,120,155,145
121,0.07,121,147,141
122,0.07,122,138,135
123,0.07,123,147,140
124,0.07,124,154,143
125,0.07,125,173,154
126,0.07,126,156,143
127,0.07,127,154,144
128,0.07,128,159,143
129,0.07,129,148,141
130,0.07,130,149,139
131,0.07,131,142,136
132,0.07,132,149,140
133,0.07,133,156,144
134,0.07,134,156,143
135,0.07,135,157,144
136,0.07,136,143,138
137,0.07,137,164,148
138,0.07,138,149,140
139,0.07,139,150,141
140,0.07,140,148,139
141,0.07,141,152,140
142,0.07,142,150,141
143,0.07,143,152,141
144,0.07,144,147,139
145,0.07,145,156,142
146,0.07,146,155,144
147,0.07,147,172,154
148,0.07,148,154,142
149,0.07,149,151,140
150,0.07,150,151,139
151,0.07,151,160,145
152,0.07,152,148,138
153,0.07,153,145,139
154,0.07,154,153,142
155,0.07,155,158,144
156,0.07,156,157,144
157,0.07,157,147,140
158,0.07,158,152,142
159,0.07,159,153,142
160,0.07,160,141,137
161,0.07,161,148,140
162,0.07,162,151,140
163,0.07,163,149,139
164,0.07,164,158,146
165,0.07,165,148,140
166,0.07,166,155,141
167,0.07,167,157,143
168,0.07,168,146,138
169,0.07,169,145,137
170,0.07,170,157,145
171,0.07,171,162,145
172,0.07,172,156,143
173,0.07,173,157,145
174,0.07,174,160,150
175,0.07,175,141,137
176,0.07,176,161,149
177,0.07,177,163,149
178,0.07,178,149,139
179,0.07,179,146,139
180,0.07,180,161,149
181,0.07,181,154,142
182,0.07,182,147,138
183,0.07,183,173,155
184,0.07,184,153,142
185,0.07,185,154,142
186,0.07,186,155,142
187,0.07,187,163,146
188,0.07,188,150,141
189,0.07,189,153,142
190,0.07,190,153,144
191,0.07,191,157,147
192,0.07,192,151,143
193,0.07,193,170,150
194,0.07,194,144,138
195,0.07,195,146,139
196,0.07,196,144,137
197,0.07,197,147,138
198,0.07,198,149,139
199,0.07,199,151,141
200,0.07,200,154,143
201,0.07,201,163,147
202,0.07,202,147,140
203,0.07,203,166,149
204,0.07,204,160,145
205,0.07,205,152,140
206,0.07,206,158,146
207,0.07,207,141,136
208,0.07,208,160,146
209,0.07,209,154,143
210,0.07,210,158,144
211,0.07,211,153,143
212,0.07,212,137,135
213,0.07,213,153,142
214,0.07,214,154,143
215,0.07,215,147,139
216,0.07,216,138,134
217,0.07,217,175,155
218,0.07,218,156,144
219,0.07,219,145,138
220,0.07,220,146,137
