,num_chunks,times,send_drop_used,recv_drop_used
0,850,0,2519,2265
1,850,1,3290,2964
2,850,2,2796,2514
3,850,3,1929,1734
4,850,4,2875,2585
5,850,5,3852,3469
6,850,6,3041,2733
7,850,7,3100,2792
8,850,8,2508,2253
9,850,9,2492,2241
10,850,10,2970,2664
11,850,11,2520,2266
12,850,12,3138,2816
13,850,13,3482,3135
14,850,14,2837,2553
15,850,15,3316,2986
16,850,16,2847,2563
17,850,17,3196,2880
18,850,18,3002,2701
19,850,19,2502,2252
20,850,20,2965,2671
21,850,21,3007,2710
22,850,22,2795,2513
23,850,23,2547,2292
24,850,24,3025,2718
25,850,25,2506,2255
26,850,26,3302,2964
27,850,27,2446,2202
28,850,28,2533,2282
29,850,29,2981,2687
30,850,30,2710,2441
31,850,31,2600,2340
32,850,32,3014,2716
33,850,33,2479,2229
34,850,34,2158,1939
35,850,35,2980,2683
36,850,36,3614,3254
37,850,37,2259,2032
38,850,38,2396,2160
39,850,39,2575,2316
40,850,40,3187,2871
41,850,41,2479,2229
42,850,42,2975,2674
43,850,43,3762,3384
44,850,44,2245,2022
45,850,45,2452,2205
46,850,46,2920,2624
47,850,47,3872,3488
48,850,48,2487,2239
49,850,49,2529,2278
50,850,50,2479,2230
51,850,51,2412,2169
52,850,52,2400,2158
53,850,53,3076,2768
54,850,54,3053,2748
55,850,55,2676,2410
56,850,56,2023,1816
57,850,57,4985,4485
58,850,58,3816,3436
59,850,59,3074,2764
60,850,60,3066,2759
61,850,61,3186,2866
62,850,62,3206,2892
63,850,63,3134,2821
64,850,64,3249,2925
65,850,65,3296,2974
66,850,66,2474,2228
67,850,67,2976,2678
68,850,68,2525,2272
69,850,69,2474,2225
70,850,70,2445,2203
71,850,71,3072,2767
72,850,72,3165,2847
73,850,73,3212,2892
74,850,74,2515,2262
75,850,75,3382,3042
76,850,76,3096,2783
77,850,77,2349,2112
78,850,78,4213,3793
79,850,79,3258,2934
80,850,80,2991,2691
81,850,81,3126,2812
82,850,82,3380,3040
83,850,83,3149,2837
84,850,84,2545,2290
85,850,85,3068,2766
86,850,86,2480,2233
87,850,87,2232,2006
88,850,88,2290,2062
89,850,89,2524,2270
90,850,90,2486,2238
91,850,91,2545,2290
92,850,92,2470,2221
93,850,93,3227,2905
94,850,94,2906,2615
95,850,95,2482,2236
96,850,96,2518,2266
97,850,97,2121,1906
98,850,98,2809,2530
99,850,99,3434,3090
