,num_chunks,times,send_drop_used,recv_drop_used
0,1000,0,3681,3317
1,1000,1,4187,3773
2,1000,2,3604,3250
3,1000,3,3704,3331
4,1000,4,3632,3277
5,1000,5,3586,3226
6,1000,6,2980,2681
7,1000,7,3947,3547
8,1000,8,2926,2632
9,1000,9,2590,2330
10,1000,10,3044,2741
11,1000,11,3910,3518
12,1000,12,3582,3227
13,1000,13,3099,2791
14,1000,14,3617,3256
15,1000,15,3624,3266
16,1000,16,2898,2606
17,1000,17,3597,3237
18,1000,18,3504,3152
19,1000,19,2826,2538
20,1000,20,3192,2875
21,1000,21,2803,2516
22,1000,22,4061,3653
23,1000,23,4306,3874
24,1000,24,2981,2684
25,1000,25,3730,3352
26,1000,26,3536,3183
27,1000,27,4500,4049
28,1000,28,3478,3131
29,1000,29,2932,2637
30,1000,30,2918,2625
31,1000,31,2995,2695
32,1000,32,4235,3805
33,1000,33,2893,2604
34,1000,34,2870,2588
35,1000,35,3678,3321
36,1000,36,4657,4189
37,1000,37,4578,4114
38,1000,38,3942,3549
39,1000,39,4412,3970
40,1000,40,3305,2966
41,1000,41,2866,2581
42,1000,42,3307,2984
43,1000,43,4811,4331
44,1000,44,4664,4200
45,1000,45,4754,4274
46,1000,46,2918,2629
47,1000,47,3130,2819
48,1000,48,2962,2663
49,1000,49,2998,2698
50,1000,50,3170,2859
51,1000,51,2934,2638
52,1000,52,2970,2673
53,1000,53,4357,3917
54,1000,54,3677,3313
55,1000,55,4592,4143
56,1000,56,3404,3064
57,1000,57,2945,2653
58,1000,58,3866,3483
59,1000,59,3612,3256
60,1000,60,3813,3433
61,1000,61,3108,2800
62,1000,62,2965,2669
63,1000,63,2969,2670
64,1000,64,2965,2668
65,1000,65,2988,2690
66,1000,66,3790,3411
67,1000,67,4977,4481
68,1000,68,3697,3330
69,1000,69,2937,2644
70,1000,70,3302,2971
71,1000,71,2728,2458
72,1000,72,2502,2250
73,1000,73,5597,5050
74,1000,74,2891,2601
75,1000,75,4040,3633
76,1000,76,3301,2961
77,1000,77,3897,3508
78,1000,78,2875,2585
79,1000,79,2819,2537
80,1000,80,3098,2794
81,1000,81,2994,2695
82,1000,82,2744,2474
83,1000,83,3380,3038
84,1000,84,2901,2614
85,1000,85,3297,2965
86,1000,86,3957,3564
87,1000,87,2873,2588
88,1000,88,2982,2682
89,1000,89,2931,2634
90,1000,90,3468,3116
91,1000,91,2966,2671
92,1000,92,3000,2700
93,1000,93,3761,3382
94,1000,94,3820,3440
95,1000,95,2935,2639
96,1000,96,3524,3181
97,1000,97,3382,3051
98,1000,98,3251,2932
99,1000,99,2779,2496
