,num_chunks,times,send_drop_used,recv_drop_used
0,700,0,2067,1861
1,700,1,1812,1629
2,700,2,1988,1790
3,700,3,2016,1814
4,700,4,2667,2405
5,700,5,2022,1822
6,700,6,2521,2272
7,700,7,2055,1856
8,700,8,2100,1890
9,700,9,1905,1715
10,700,10,2039,1836
11,700,11,2265,2043
12,700,12,2734,2467
13,700,13,2059,1854
14,700,14,2007,1810
15,700,15,2198,1972
16,700,16,2078,1869
17,700,17,2361,2124
18,700,18,1912,1721
19,700,19,2059,1854
20,700,20,2751,2476
21,700,21,2566,2314
22,700,22,2019,1816
23,700,23,2803,2522
24,700,24,1820,1632
25,700,25,2078,1871
26,700,26,2379,2139
27,700,27,2059,1852
28,700,28,1959,1767
29,700,29,2576,2327
30,700,30,2601,2338
31,700,31,2343,2104
32,700,32,3057,2752
33,700,33,2789,2511
34,700,34,2024,1825
35,700,35,2479,2227
36,700,36,2969,2669
37,700,37,3031,2732
38,700,38,2271,2043
39,700,39,2084,1878
40,700,40,2701,2430
41,700,41,2039,1838
42,700,42,2037,1834
43,700,43,2333,2097
44,700,44,2102,1892
45,700,45,2046,1841
46,700,46,2716,2453
47,700,47,2458,2214
48,700,48,2002,1803
49,700,49,3483,3133
50,700,50,2518,2271
51,700,51,2055,1849
52,700,52,2557,2308
53,700,53,2767,2489
54,700,54,2522,2268
55,700,55,2054,1849
56,700,56,2781,2503
57,700,57,4006,3606
58,700,58,2759,2486
59,700,59,1954,1760
60,700,60,2695,2423
61,700,61,2542,2291
62,700,62,2455,2208
63,700,63,2941,2652
64,700,64,1788,1608
65,700,65,2451,2210
66,700,66,1897,1712
67,700,67,2657,2392
68,700,68,2347,2111
69,700,69,2755,2479
70,700,70,2057,1851
71,700,71,2785,2506
72,700,72,1941,1747
73,700,73,2032,1829
74,700,74,2572,2323
75,700,75,2087,1877
76,700,76,2023,1827
77,700,77,2110,1897
78,700,78,2059,1855
79,700,79,2405,2155
80,700,80,2037,1834
81,700,81,2760,2485
82,700,82,1949,1751
83,700,83,2092,1883
84,700,84,1925,1728
85,700,85,3992,3589
86,700,86,2729,2456
87,700,87,3304,2975
88,700,88,2027,1823
89,700,89,2007,1810
90,700,90,2109,1899
91,700,91,2372,2136
92,700,92,2095,1885
93,700,93,2402,2173
94,700,94,2424,2182
95,700,95,1912,1722
96,700,96,2088,1878
97,700,97,2124,1912
98,700,98,2662,2393
99,700,99,2963,2665
