,num_chunks,times,send_drop_used,recv_drop_used
0,900,0,1932,1855
1,900,1,2060,1973
2,900,2,2076,1995
3,900,3,1798,1726
4,900,4,2660,2554
5,900,5,2426,2333
6,900,6,1793,1722
7,900,7,2217,2127
8,900,8,2630,2525
9,900,9,1797,1725
10,900,10,1796,1724
11,900,11,2292,2202
12,900,12,1766,1695
13,900,13,2487,2388
14,900,14,1849,1772
15,900,15,2504,2405
16,900,16,2610,2505
17,900,17,2450,2351
18,900,18,2023,1944
19,900,19,1774,1704
20,900,20,2580,2476
21,900,21,2293,2202
22,900,22,1930,1854
23,900,23,2602,2497
24,900,24,2681,2574
25,900,25,2421,2326
26,900,26,2640,2533
27,900,27,2251,2162
28,900,28,1772,1702
29,900,29,1812,1739
30,900,30,2117,2031
31,900,31,1799,1727
32,900,32,2291,2203
33,900,33,1776,1705
34,900,34,2697,2589
35,900,35,1778,1706
36,900,36,2312,2224
37,900,37,1774,1703
38,900,38,2366,2268
39,900,39,2426,2332
40,900,40,2125,2044
41,900,41,2063,1983
42,900,42,2246,2155
43,900,43,1797,1725
44,900,44,2276,2184
45,900,45,2634,2526
46,900,46,1984,1906
47,900,47,2208,2124
48,900,48,1780,1708
49,900,49,2031,1952
50,900,50,1794,1722
51,900,51,2271,2178
52,900,52,1777,1705
53,900,53,2256,2167
54,900,54,2004,1922
55,900,55,1763,1695
56,900,56,2648,2541
57,900,57,2112,2025
58,900,58,2150,2065
59,900,59,1789,1717
60,900,60,2568,2464
61,900,61,1756,1684
62,900,62,2635,2528
63,900,63,2125,2040
64,900,64,2666,2559
65,900,65,2645,2540
66,900,66,2091,2007
67,900,67,2579,2479
68,900,68,1934,1853
69,900,69,2063,1982
70,900,70,2535,2435
71,900,71,2597,2495
72,900,72,3410,3275
73,900,73,3027,2904
74,900,74,2040,1961
75,900,75,2037,1959
76,900,76,3409,3273
77,900,77,2407,2315
78,900,78,2585,2482
79,900,79,2431,2335
80,900,80,2695,2587
81,900,81,2072,1988
82,900,82,2475,2378
83,900,83,2412,2318
84,900,84,2605,2501
85,900,85,2448,2351
86,900,86,1771,1700
87,900,87,2199,2114
88,900,88,1771,1699
89,900,89,2256,2162
90,900,90,1991,1910
91,900,91,2495,2392
92,900,92,1775,1704
93,900,93,1800,1728
94,900,94,1773,1701
95,900,95,2375,2280
96,900,96,2052,1968
97,900,97,2549,2445
98,900,98,2574,2472
99,900,99,2564,2458
100,900,100,2693,2586
101,900,101,2628,2523
102,900,102,2600,2495
103,900,103,1800,1728
104,900,104,2490,2393
105,900,105,2669,2561
106,900,106,1783,1711
107,900,107,2176,2087
108,900,108,2448,2349
109,900,109,2971,2854
110,900,110,2530,2433
111,900,111,1916,1840
112,900,112,1800,1728
113,900,113,2193,2103
114,900,114,2547,2444
115,900,115,1796,1725
116,900,116,1769,1698
117,900,117,2667,2561
118,900,118,1794,1722
119,900,119,2037,1958
120,900,120,2639,2533
121,900,121,2744,2635
122,900,122,1871,1797
123,900,123,1797,1726
124,900,124,2660,2553
125,900,125,2586,2483
126,900,126,2587,2487
127,900,127,2424,2327
128,900,128,2452,2353
129,900,129,2507,2409
130,900,130,1910,1833
131,900,131,2204,2116
132,900,132,1871,1795
133,900,133,1777,1705
134,900,134,1896,1821
135,900,135,2178,2092
136,900,136,1738,1669
137,900,137,2256,2167
138,900,138,2468,2368
139,900,139,2569,2466
140,900,140,2076,1993
141,900,141,3166,3039
142,900,142,2626,2522
143,900,143,1789,1717
144,900,144,2143,2059
145,900,145,1791,1719
146,900,146,2312,2215
147,900,147,2451,2350
148,900,148,3056,2935
149,900,149,1825,1753
150,900,150,2475,2380
151,900,151,2269,2181
152,900,152,2614,2510
153,900,153,2673,2565
154,900,154,2594,2493
155,900,155,1770,1699
156,900,156,1799,1727
157,900,157,2632,2524
158,900,158,2685,2577
159,900,159,3334,3201
160,900,160,1799,1727
161,900,161,1936,1862
162,900,162,2678,2571
163,900,163,2651,2546
164,900,164,2552,2448
165,900,165,2598,2492
166,900,166,2295,2205
167,900,167,3393,3253
168,900,168,1756,1686
169,900,169,1793,1721
170,900,170,2213,2123
171,900,171,2421,2325
172,900,172,1785,1714
173,900,173,2369,2278
174,900,174,2489,2391
175,900,175,2162,2076
176,900,176,2555,2453
177,900,177,1968,1890
178,900,178,2150,2065
179,900,179,1981,1904
180,900,180,2629,2521
181,900,181,2352,2259
182,900,182,1788,1716
183,900,183,2035,1951
184,900,184,2410,2314
185,900,185,3173,3042
186,900,186,2345,2253
187,900,187,2202,2114
188,900,188,2138,2054
189,900,189,2013,1927
190,900,190,2618,2512
191,900,191,1741,1669
192,900,192,1839,1767
193,900,193,2657,2553
194,900,194,1862,1789
195,900,195,2369,2275
196,900,196,2651,2546
197,900,197,2804,2693
198,900,198,2650,2542
199,900,199,1784,1712
200,900,200,2608,2504
201,900,201,1760,1688
202,900,202,2591,2487
203,900,203,1792,1720
204,900,204,2669,2565
205,900,205,2345,2256
206,900,206,3214,3086
207,900,207,2239,2152
208,900,208,1799,1727
209,900,209,2690,2582
210,900,210,2028,1945
211,900,211,2369,2273
212,900,212,2078,1996
213,900,213,2348,2256
214,900,214,2100,2019
215,900,215,2273,2181
216,900,216,2651,2546
217,900,217,1779,1708
218,900,218,2471,2370
219,900,219,2580,2476
220,900,220,2255,2163
221,900,221,1785,1715
222,900,222,2677,2570
223,900,223,2451,2349
224,900,224,1770,1698
225,900,225,2298,2205
226,900,226,1737,1666
227,900,227,2257,2166
228,900,228,2603,2497
229,900,229,1793,1721
230,900,230,2298,2199
231,900,231,2638,2533
232,900,232,2452,2352
233,900,233,2682,2574
234,900,234,1767,1697
235,900,235,2591,2486
236,900,236,3183,3051
237,900,237,1791,1719
238,900,238,2326,2237
239,900,239,2466,2368
240,900,240,2464,2368
241,900,241,1795,1723
242,900,242,1971,1893
243,900,243,2520,2422
244,900,244,1794,1722
245,900,245,2335,2245
246,900,246,2651,2544
247,900,247,2473,2379
248,900,248,2251,2158
249,900,249,1735,1664
250,900,250,2318,2227
251,900,251,2572,2466
252,900,252,1800,1728
253,900,253,3076,2957
254,900,254,2612,2506
255,900,255,2552,2447
256,900,256,2229,2137
257,900,257,1796,1725
258,900,258,2201,2117
259,900,259,1740,1670
260,900,260,2632,2524
261,900,261,2354,2257
262,900,262,2207,2115
263,900,263,1764,1693
264,900,264,3598,3454
265,900,265,2652,2545
266,900,266,2425,2324
267,900,267,1975,1901
268,900,268,2584,2478
269,900,269,2486,2388
270,900,270,2666,2558
271,900,271,2631,2524
272,900,272,2151,2063
273,900,273,1791,1719
274,900,274,2638,2532
275,900,275,2444,2349
276,900,276,1793,1721
277,900,277,2379,2283
278,900,278,2568,2465
279,900,279,1799,1727
280,900,280,1804,1732
281,900,281,2564,2460
282,900,282,1944,1863
283,900,283,2436,2335
284,900,284,2590,2489
285,900,285,1772,1701
286,900,286,2026,1945
287,900,287,2005,1925
288,900,288,3381,3244
289,900,289,2477,2373
290,900,290,2401,2300
291,900,291,2040,1958
292,900,292,2419,2323
293,900,293,2544,2442
294,900,294,2166,2076
295,900,295,2566,2462
296,900,296,1903,1830
297,900,297,1795,1723
298,900,298,1787,1716
299,900,299,2491,2389
300,900,300,2031,1949
301,900,301,2573,2473
302,900,302,2318,2225
303,900,303,2404,2310
304,900,304,2412,2322
305,900,305,3145,3025
306,900,306,2473,2373
307,900,307,1789,1718
308,900,308,2896,2777
309,900,309,2591,2490
310,900,310,2295,2208
311,900,311,2268,2176
312,900,312,1801,1729
313,900,313,2460,2363
314,900,314,3595,3451
315,900,315,2108,2024
316,900,316,1800,1728
317,900,317,2453,2358
318,900,318,2455,2356
319,900,319,2107,2024
320,900,320,1750,1680
321,900,321,1752,1683
322,900,322,2427,2328
323,900,323,2533,2429
324,900,324,2298,2209
325,900,325,2655,2551
326,900,326,1988,1910
327,900,327,2612,2509
328,900,328,2584,2480
329,900,329,1945,1871
330,900,330,2494,2393
331,900,331,1766,1695
332,900,332,2506,2407
333,900,333,3473,3331
334,900,334,1782,1711
335,900,335,2133,2047
336,900,336,2382,2291
337,900,337,2490,2387
338,900,338,1857,1784
339,900,339,1797,1725
340,900,340,2696,2589
341,900,341,2451,2351
342,900,342,2499,2401
343,900,343,1790,1718
344,900,344,2694,2586
345,900,345,2675,2568
346,900,346,2247,2156
347,900,347,2028,1945
348,900,348,2629,2521
349,900,349,2273,2183
350,900,350,1780,1708
351,900,351,1911,1835
352,900,352,1689,1625
353,900,353,2419,2324
354,900,354,2558,2456
355,900,355,2584,2481
356,900,356,2014,1929
357,900,357,2454,2357
358,900,358,2691,2583
359,900,359,2441,2341
360,900,360,2675,2568
361,900,361,1875,1799
362,900,362,2537,2434
363,900,363,2212,2128
364,900,364,1835,1761
365,900,365,2235,2145
366,900,366,2513,2413
367,900,367,1796,1724
368,900,368,2405,2306
369,900,369,2294,2204
370,900,370,2342,2246
371,900,371,2419,2322
372,900,372,1797,1725
373,900,373,2173,2085
374,900,374,1781,1709
375,900,375,2599,2495
376,900,376,2636,2531
377,900,377,1773,1704
378,900,378,2443,2344
379,900,379,2572,2469
380,900,380,1792,1720
381,900,381,2454,2354
382,900,382,1885,1811
383,900,383,1708,1638
384,900,384,2691,2584
385,900,385,2446,2350
386,900,386,2631,2525
387,900,387,2415,2318
388,900,388,1831,1759
389,900,389,2570,2470
390,900,390,1783,1713
391,900,391,2361,2268
392,900,392,2287,2195
393,900,393,3159,3031
394,900,394,1786,1714
395,900,395,2644,2538
396,900,396,2200,2113
397,900,397,2080,1998
398,900,398,2683,2576
399,900,399,2492,2397
400,900,400,2615,2509
401,900,401,2549,2446
402,900,402,1924,1849
403,900,403,2071,1990
404,900,404,2024,1944
405,900,405,2323,2227
406,900,406,2423,2331
407,900,407,1829,1757
408,900,408,2640,2532
409,900,409,1975,1891
410,900,410,1800,1728
411,900,411,1799,1727
412,900,412,2085,2001
413,900,413,2676,2569
414,900,414,2133,2049
415,900,415,2295,2199
416,900,416,2160,2077
417,900,417,2347,2251
418,900,418,1980,1900
419,900,419,2109,2021
420,900,420,2319,2225
421,900,421,2561,2462
422,900,422,2044,1964
423,900,423,2121,2036
424,900,424,3401,3264
425,900,425,1799,1727
426,900,426,1800,1728
427,900,427,2590,2483
428,900,428,2486,2388
429,900,429,2427,2328
430,900,430,3070,2947
431,900,431,1902,1824
432,900,432,2322,2227
433,900,433,2666,2560
434,900,434,2303,2206
435,900,435,2846,2730
436,900,436,2058,1977
437,900,437,1800,1728
438,900,438,2462,2362
439,900,439,2369,2270
440,900,440,2387,2292
441,900,441,2175,2091
442,900,442,2550,2447
443,900,443,2375,2276
444,900,444,1792,1720
445,900,445,1797,1725
446,900,446,2001,1923
447,900,447,2148,2060
448,900,448,2032,1956
449,900,449,2254,2162
450,900,450,2637,2531
451,900,451,2952,2836
452,900,452,2620,2514
453,900,453,2129,2044
454,900,454,2130,2045
455,900,455,2443,2346
456,900,456,2522,2421
457,900,457,2450,2352
458,900,458,2693,2585
459,900,459,2388,2297
460,900,460,2496,2398
461,900,461,2345,2249
462,900,462,2603,2499
463,900,463,2621,2521
464,900,464,2291,2201
465,900,465,1800,1728
466,900,466,2694,2586
467,900,467,2634,2528
468,900,468,1793,1721
469,900,469,2432,2336
470,900,470,2522,2422
471,900,471,1865,1790
472,900,472,1778,1707
473,900,473,2376,2278
474,900,474,2605,2501
475,900,475,2065,1984
476,900,476,1757,1686
477,900,477,1798,1726
478,900,478,2407,2309
479,900,479,1794,1722
480,900,480,2791,2680
481,900,481,2222,2134
482,900,482,2638,2532
483,900,483,2049,1967
484,900,484,2676,2569
485,900,485,1943,1864
486,900,486,2623,2520
487,900,487,2694,2586
488,900,488,2591,2485
489,900,489,1916,1840
490,900,490,1735,1664
491,900,491,2479,2382
492,900,492,2157,2067
493,900,493,2448,2347
494,900,494,3421,3287
495,900,495,1864,1788
496,900,496,1740,1670
497,900,497,2837,2720
498,900,498,1949,1868
499,900,499,2118,2030
500,900,500,1695,1629
501,900,501,2666,2559
502,900,502,2272,2178
503,900,503,2656,2550
504,900,504,2409,2312
505,900,505,2550,2447
506,900,506,2505,2402
507,900,507,2318,2228
508,900,508,2350,2260
509,900,509,2862,2746
510,900,510,2687,2580
511,900,511,2061,1979
512,900,512,2498,2400
513,900,513,2360,2264
514,900,514,2598,2494
515,900,515,2255,2167
516,900,516,1800,1728
517,900,517,2699,2591
518,900,518,2597,2496
519,900,519,2335,2240
520,900,520,2105,2023
521,900,521,2657,2552
522,900,522,3305,3171
523,900,523,1793,1721
524,900,524,2485,2384
525,900,525,1675,1608
526,900,526,2485,2388
527,900,527,2614,2509
528,900,528,2097,2013
529,900,529,1798,1726
530,900,530,1693,1624
531,900,531,2346,2252
532,900,532,2266,2175
533,900,533,1951,1873
534,900,534,2514,2412
535,900,535,1795,1723
536,900,536,2558,2457
537,900,537,1798,1726
538,900,538,1739,1668
539,900,539,2160,2075
540,900,540,1775,1706
541,900,541,2376,2283
542,900,542,2374,2274
543,900,543,3219,3090
544,900,544,2540,2437
545,900,545,2191,2100
546,900,546,1783,1711
547,900,547,2159,2072
548,900,548,3576,3433
549,900,549,1791,1719
550,900,550,1789,1717
551,900,551,2268,2177
552,900,552,2492,2392
553,900,553,2552,2453
554,900,554,2609,2502
555,900,555,1769,1698
556,900,556,2676,2568
557,900,557,2327,2238
