,num_chunks,times,send_drop_used,recv_drop_used
0,50,0,93,89
1,50,1,99,95
2,50,2,58,56
3,50,3,83,79
4,50,4,86,83
5,50,5,92,89
6,50,6,135,129
7,50,7,89,85
8,50,8,93,90
9,50,9,94,90
10,50,10,100,96
11,50,11,118,113
12,50,12,87,84
13,50,13,136,131
14,50,14,100,96
15,50,15,87,84
16,50,16,73,70
17,50,17,98,94
18,50,18,71,68
19,50,19,58,56
20,50,20,81,79
21,50,21,87,83
22,50,22,90,86
23,50,23,73,69
24,50,24,80,76
25,50,25,86,82
26,50,26,74,71
27,50,27,97,93
28,50,28,62,60
29,50,29,66,64
30,50,30,94,91
31,50,31,78,75
32,50,32,55,53
33,50,33,66,64
34,50,34,134,129
35,50,35,93,90
36,50,36,97,94
37,50,37,92,88
38,50,38,69,65
39,50,39,80,76
40,50,40,70,67
41,50,41,63,61
42,50,42,82,78
43,50,43,83,80
44,50,44,58,55
45,50,45,91,87
46,50,46,53,51
47,50,47,94,91
48,50,48,84,81
49,50,49,100,96
50,50,50,96,92
51,50,51,98,95
52,50,52,96,93
53,50,53,78,75
54,50,54,98,95
55,50,55,55,53
56,50,56,78,74
57,50,57,100,96
58,50,58,84,80
59,50,59,97,94
60,50,60,82,78
61,50,61,69,66
62,50,62,156,150
63,50,63,90,87
64,50,64,140,134
65,50,65,76,73
66,50,66,84,80
67,50,67,89,85
68,50,68,83,79
69,50,69,79,76
70,50,70,104,100
71,50,71,93,90
72,50,72,82,79
73,50,73,84,81
74,50,74,91,87
75,50,75,117,113
76,50,76,89,86
77,50,77,69,66
78,50,78,97,93
79,50,79,96,92
80,50,80,91,87
81,50,81,63,61
82,50,82,87,84
83,50,83,97,93
84,50,84,85,81
85,50,85,63,60
86,50,86,81,77
87,50,87,94,90
88,50,88,70,67
89,50,89,73,70
90,50,90,83,79
91,50,91,74,72
92,50,92,86,82
93,50,93,88,84
94,50,94,96,92
95,50,95,100,96
96,50,96,92,88
97,50,97,71,69
98,50,98,135,130
99,50,99,94,90
100,50,100,67,64
101,50,101,99,95
102,50,102,94,90
103,50,103,84,81
104,50,104,97,93
105,50,105,91,87
106,50,106,89,86
107,50,107,90,87
108,50,108,83,79
109,50,109,71,68
110,50,110,96,92
111,50,111,60,58
112,50,112,81,79
113,50,113,100,96
114,50,114,132,126
