,num_chunks,times,send_drop_used,recv_drop_used
0,350,0,428,406
1,350,1,408,392
2,350,2,389,378
3,350,3,393,380
4,350,4,392,379
5,350,5,405,386
6,350,6,418,391
7,350,7,400,382
8,350,8,403,388
9,350,9,416,397
10,350,10,393,379
11,350,11,413,394
12,350,12,395,381
13,350,13,393,380
14,350,14,404,385
15,350,15,401,384
16,350,16,410,390
17,350,17,408,386
18,350,18,407,391
19,350,19,403,385
20,350,20,396,384
21,350,21,392,379
22,350,22,386,377
23,350,23,390,379
24,350,24,408,386
25,350,25,397,382
26,350,26,400,382
27,350,27,405,387
28,350,28,408,391
29,350,29,404,384
30,350,30,393,380
31,350,31,402,384
32,350,32,405,385
33,350,33,402,384
34,350,34,393,380
35,350,35,413,397
36,350,36,395,381
37,350,37,383,376
38,350,38,420,393
39,350,39,401,384
40,350,40,392,380
41,350,41,400,383
42,350,42,401,384
43,350,43,406,387
44,350,44,383,375
45,350,45,409,391
46,350,46,397,382
47,350,47,402,387
48,350,48,395,380
49,350,49,402,387
50,350,50,393,380
51,350,51,390,379
52,350,52,406,390
53,350,53,412,387
54,350,54,406,387
55,350,55,396,382
56,350,56,411,393
57,350,57,396,382
58,350,58,398,382
59,350,59,402,388
60,350,60,401,384
61,350,61,401,388
62,350,62,398,383
63,350,63,400,384
64,350,64,407,389
65,350,65,383,375
66,350,66,391,379
67,350,67,386,377
68,350,68,398,381
69,350,69,380,373
70,350,70,402,384
71,350,71,396,383
72,350,72,385,376
73,350,73,395,380
74,350,74,409,392
75,350,75,399,381
76,350,76,408,391
77,350,77,392,379
78,350,78,418,400
79,350,79,392,381
80,350,80,393,379
81,350,81,384,376
82,350,82,395,381
83,350,83,413,391
84,350,84,414,392
85,350,85,397,382
86,350,86,406,386
87,350,87,423,398
88,350,88,399,383
89,350,89,395,380
90,350,90,385,376
91,350,91,419,399
92,350,92,389,378
93,350,93,397,382
94,350,94,406,386
95,350,95,421,401
96,350,96,398,382
97,350,97,422,399
98,350,98,391,377
99,350,99,407,389
100,350,100,397,382
101,350,101,418,398
102,350,102,410,393
103,350,103,398,382
104,350,104,406,387
105,350,105,389,378
106,350,106,396,382
107,350,107,390,379
108,350,108,398,381
109,350,109,392,377
110,350,110,384,374
111,350,111,411,395
112,350,112,389,378
113,350,113,401,385
114,350,114,406,386
115,350,115,398,382
116,350,116,403,387
117,350,117,400,383
118,350,118,432,408
119,350,119,403,387
120,350,120,393,380
121,350,121,393,380
122,350,122,406,386
123,350,123,406,390
124,350,124,405,387
125,350,125,392,379
126,350,126,409,394
127,350,127,397,381
128,350,128,395,381
129,350,129,391,379
130,350,130,415,393
131,350,131,392,380
132,350,132,407,389
133,350,133,378,373
134,350,134,417,396
135,350,135,401,384
136,350,136,404,385
137,350,137,403,384
138,350,138,402,384
139,350,139,397,381
140,350,140,394,380
141,350,141,401,384
142,350,142,408,386
143,350,143,392,381
144,350,144,400,383
145,350,145,412,393
146,350,146,410,390
147,350,147,398,384
148,350,148,402,383
149,350,149,386,377
150,350,150,402,384
151,350,151,425,399
152,350,152,389,378
153,350,153,394,380
154,350,154,409,389
155,350,155,396,379
156,350,156,398,382
157,350,157,407,391
158,350,158,389,377
159,350,159,392,378
160,350,160,391,379
161,350,161,389,378
162,350,162,396,385
163,350,163,387,376
164,350,164,406,385
165,350,165,412,389
166,350,166,410,392
167,350,167,384,376
168,350,168,417,398
169,350,169,410,391
170,350,170,407,386
171,350,171,419,396
