,num_chunks,times,drop_num_used
0,250,0,368
1,250,1,371
2,250,2,369
3,250,3,370
4,250,4,374
5,250,5,382
6,250,6,383
7,250,7,357
8,250,8,344
9,250,9,352
10,250,10,374
11,250,11,363
12,250,12,340
13,250,13,340
14,250,14,353
15,250,15,354
16,250,16,369
17,250,17,361
18,250,18,377
19,250,19,370
20,250,20,366
21,250,21,351
22,250,22,349
23,250,23,369
24,250,24,347
25,250,25,378
26,250,26,343
27,250,27,381
28,250,28,353
29,250,29,356
30,250,30,397
31,250,31,380
32,250,32,369
33,250,33,370
34,250,34,340
35,250,35,354
36,250,36,355
37,250,37,351
38,250,38,365
39,250,39,378
40,250,40,362
41,250,41,369
42,250,42,347
43,250,43,365
44,250,44,339
45,250,45,357
46,250,46,372
47,250,47,372
48,250,48,376
49,250,49,348
50,250,50,390
51,250,51,368
52,250,52,359
53,250,53,373
54,250,54,356
55,250,55,376
56,250,56,369
57,250,57,324
58,250,58,382
59,250,59,377
60,250,60,362
61,250,61,351
62,250,62,354
63,250,63,337
64,250,64,321
65,250,65,370
66,250,66,359
67,250,67,353
68,250,68,335
69,250,69,370
70,250,70,353
71,250,71,357
72,250,72,369
73,250,73,350
74,250,74,373
75,250,75,369
76,250,76,351
77,250,77,361
78,250,78,365
79,250,79,370
80,250,80,369
81,250,81,377
82,250,82,342
83,250,83,386
84,250,84,369
85,250,85,359
86,250,86,343
87,250,87,382
88,250,88,373
89,250,89,378
90,250,90,381
91,250,91,371
92,250,92,370
93,250,93,336
94,250,94,350
95,250,95,385
96,250,96,369
97,250,97,397
98,250,98,378
99,250,99,355
