,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,900,0,917,1099,6
1,900,1,998,1146,5
2,900,2,964,1142,6
3,900,3,950,1135,6
4,900,4,918,1116,7
5,900,5,944,1172,8
6,900,6,854,1112,9
7,900,7,946,1145,7
8,900,8,834,1078,8
9,900,9,910,1111,7
10,900,10,889,1092,7
11,900,11,893,1085,6
12,900,12,890,1090,7
13,900,13,856,1113,9
14,900,14,915,1138,7
15,900,15,950,1150,7
16,900,16,901,1108,7
17,900,17,938,1163,7
18,900,18,937,1134,6
19,900,19,1021,1194,6
20,900,20,925,1124,7
21,900,21,903,1126,7
22,900,22,878,1077,7
23,900,23,886,1137,8
24,900,24,951,1150,7
25,900,25,930,1134,7
26,900,26,964,1172,7
27,900,27,972,1173,7
28,900,28,1034,1219,6
29,900,29,934,1163,8
30,900,30,949,1179,8
31,900,31,843,1091,8
32,900,32,922,1155,8
33,900,33,853,1082,8
34,900,34,881,1131,8
35,900,35,916,1117,7
36,900,36,1063,1219,5
37,900,37,989,1177,6
38,900,38,950,1116,5
39,900,39,964,1164,7
40,900,40,1016,1163,5
41,900,41,906,1118,7
42,900,42,1028,1176,5
43,900,43,927,1126,7
44,900,44,835,1094,9
45,900,45,917,1136,7
46,900,46,898,1098,7
47,900,47,954,1155,7
48,900,48,863,1152,10
49,900,49,987,1186,7
50,900,50,884,1098,7
51,900,51,875,1106,8
52,900,52,927,1094,6
53,900,53,907,1149,8
54,900,54,921,1124,7
55,900,55,886,1122,8
56,900,56,963,1168,7
57,900,57,986,1175,6
58,900,58,940,1158,7
59,900,59,851,1080,8
60,900,60,889,1145,8
61,900,61,973,1135,5
62,900,62,859,1075,7
63,900,63,927,1167,8
64,900,64,914,1119,7
65,900,65,920,1110,6
66,900,66,938,1144,7
67,900,67,896,1124,8
68,900,68,872,1113,8
69,900,69,985,1158,6
70,900,70,863,1080,7
71,900,71,858,1040,6
72,900,72,902,1105,7
73,900,73,930,1146,7
74,900,74,926,1126,7
75,900,75,933,1100,6
76,900,76,882,1097,7
77,900,77,930,1127,7
78,900,78,873,1093,7
79,900,79,983,1156,6
80,900,80,978,1153,6
81,900,81,916,1159,8
82,900,82,859,1065,7
83,900,83,967,1185,7
84,900,84,917,1120,7
85,900,85,870,1067,6
86,900,86,917,1115,7
87,900,87,915,1144,8
88,900,88,886,1051,5
89,900,89,1004,1200,6
90,900,90,974,1203,8
91,900,91,876,1108,8
92,900,92,913,1112,7
93,900,93,920,1113,6
94,900,94,896,1103,7
95,900,95,890,1119,8
96,900,96,876,1077,7
97,900,97,933,1161,8
98,900,98,872,1123,8
99,900,99,935,1158,7
100,900,100,982,1153,6
101,900,101,865,1111,8
102,900,102,932,1164,8
103,900,103,886,1089,7
104,900,104,915,1144,8
105,900,105,921,1112,6
106,900,106,944,1146,7
107,900,107,982,1183,7
108,900,108,876,1094,7
109,900,109,925,1115,6
110,900,110,888,1116,8
111,900,111,952,1118,6
112,900,112,845,1102,8
113,900,113,936,1154,7
114,900,114,933,1161,8
115,900,115,941,1141,7
116,900,116,906,1115,7
117,900,117,851,1064,7
118,900,118,890,1105,7
119,900,119,1122,1286,5
120,900,120,1040,1208,6
121,900,121,933,1132,7
122,900,122,919,1117,7
123,900,123,1078,1247,6
124,900,124,890,1123,8
125,900,125,957,1186,8
126,900,126,902,1130,8
127,900,127,935,1163,8
128,900,128,908,1135,8
129,900,129,854,1055,7
130,900,130,926,1154,8
131,900,131,960,1176,7
132,900,132,960,1108,5
133,900,133,895,1130,8
134,900,134,1051,1249,7
135,900,135,939,1170,8
136,900,136,950,1145,6
137,900,137,983,1214,8
138,900,138,1160,1271,4
139,900,139,961,1157,6
140,900,140,893,1151,9
141,900,141,911,1109,7
142,900,142,888,1085,7
143,900,143,927,1148,7
144,900,144,931,1100,6
145,900,145,878,1074,6
146,900,146,924,1152,8
147,900,147,925,1154,8
148,900,148,998,1157,5
149,900,149,917,1162,8
150,900,150,949,1148,7
151,900,151,873,1068,6
152,900,152,865,1082,7
153,900,153,871,1102,8
154,900,154,909,1118,7
155,900,155,911,1097,6
156,900,156,896,1125,8
157,900,157,940,1137,7
158,900,158,971,1145,6
159,900,159,969,1166,7
160,900,160,912,1115,7
161,900,161,865,1096,8
162,900,162,991,1156,5
163,900,163,918,1118,7
164,900,164,951,1150,7
165,900,165,925,1153,8
166,900,166,858,1110,8
167,900,167,904,1106,7
168,900,168,923,1126,7
169,900,169,917,1110,6
170,900,170,918,1157,8
171,900,171,932,1161,8
172,900,172,1085,1263,6
173,900,173,855,1082,8
174,900,174,927,1102,6
175,900,175,868,1092,7
176,900,176,916,1149,8
177,900,177,877,1093,7
178,900,178,959,1190,8
179,900,179,898,1117,7
180,900,180,891,1114,7
181,900,181,947,1110,5
182,900,182,922,1121,7
183,900,183,946,1145,7
184,900,184,864,1146,9
185,900,185,887,1080,6
186,900,186,897,1121,7
187,900,187,1076,1255,6
188,900,188,888,1123,8
189,900,189,887,1118,8
190,900,190,856,1081,8
191,900,191,887,1118,8
192,900,192,907,1105,7
193,900,193,833,1054,7
194,900,194,952,1101,5
195,900,195,956,1131,6
196,900,196,941,1145,7
197,900,197,896,1125,8
198,900,198,845,1084,8
199,900,199,986,1176,6
