,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,50,0,95,113,1
1,50,1,73,98,1
2,50,2,68,110,1
3,50,3,74,122,2
4,50,4,56,85,1
5,50,5,53,99,1
6,50,6,52,102,2
7,50,7,64,116,2
8,50,8,95,114,1
9,50,9,50,125,2
10,50,10,77,110,1
11,50,11,63,102,1
12,50,12,67,91,1
13,50,13,81,101,1
14,50,14,75,111,1
15,50,15,88,107,1
16,50,16,61,120,2
17,50,17,58,80,1
18,50,18,62,109,1
19,50,19,97,117,1
20,50,20,57,112,2
21,50,21,72,72,0
22,50,22,108,138,1
23,50,23,114,114,0
24,50,24,58,110,2
25,50,25,66,92,1
26,50,26,74,100,1
27,50,27,58,107,2
28,50,28,60,88,1
29,50,29,65,100,1
30,50,30,59,108,2
31,50,31,59,98,1
32,50,32,80,100,1
33,50,33,81,104,1
34,50,34,67,107,1
35,50,35,55,71,0
36,50,36,58,105,2
37,50,37,88,108,1
38,50,38,87,106,1
39,50,39,65,94,1
40,50,40,57,77,1
41,50,41,63,114,2
42,50,42,62,90,1
43,50,43,68,109,1
44,50,44,85,107,1
45,50,45,70,121,2
46,50,46,59,108,2
47,50,47,66,106,1
48,50,48,69,93,1
49,50,49,63,108,1
50,50,50,69,87,1
51,50,51,64,88,1
52,50,52,71,90,1
53,50,53,63,108,1
54,50,54,63,90,1
55,50,55,91,110,1
56,50,56,63,84,1
57,50,57,49,108,2
58,50,58,78,126,2
59,50,59,50,100,2
60,50,60,74,93,1
61,50,61,71,103,1
62,50,62,59,79,1
63,50,63,70,96,1
64,50,64,74,98,1
65,50,65,56,87,1
66,50,66,55,86,1
67,50,67,58,82,1
68,50,68,50,98,2
69,50,69,65,112,2
70,50,70,61,86,1
71,50,71,60,79,1
72,50,72,72,100,1
73,50,73,80,109,1
74,50,74,59,110,2
75,50,75,62,113,2
76,50,76,67,117,2
77,50,77,80,110,1
78,50,78,60,110,2
79,50,79,70,89,1
80,50,80,58,110,2
81,50,81,59,107,2
82,50,82,53,87,1
83,50,83,78,98,1
84,50,84,71,91,1
85,50,85,78,88,0
86,50,86,83,131,2
87,50,87,59,85,1
88,50,88,75,102,1
89,50,89,116,130,0
90,50,90,78,97,1
91,50,91,63,109,2
92,50,92,68,91,1
93,50,93,67,86,1
94,50,94,62,87,1
95,50,95,74,86,0
96,50,96,74,107,1
97,50,97,74,103,1
98,50,98,77,97,1
99,50,99,58,80,1
100,50,100,77,113,1
101,50,101,59,92,1
102,50,102,70,91,1
103,50,103,62,113,2
104,50,104,121,121,0
105,50,105,60,84,1
106,50,106,64,95,1
107,50,107,60,85,1
108,50,108,56,84,1
109,50,109,67,91,1
110,50,110,78,100,1
111,50,111,66,85,1
112,50,112,58,80,1
113,50,113,82,108,1
114,50,114,56,104,2
115,50,115,70,92,1
116,50,116,58,84,1
117,50,117,49,100,2
118,50,118,82,90,0
119,50,119,79,105,1
120,50,120,68,115,1
121,50,121,60,97,1
122,50,122,69,95,1
123,50,123,62,92,1
124,50,124,63,100,1
125,50,125,64,113,2
126,50,126,55,78,1
127,50,127,62,104,1
128,50,128,156,156,0
129,50,129,75,102,1
130,50,130,68,94,1
131,50,131,58,110,2
132,50,132,69,92,1
133,50,133,65,113,2
134,50,134,60,109,2
135,50,135,80,99,1
136,50,136,78,100,1
137,50,137,62,96,1
138,50,138,110,138,1
139,50,139,84,103,1
140,50,140,57,94,1
141,50,141,89,103,0
142,50,142,83,104,1
143,50,143,83,107,1
144,50,144,61,95,1
145,50,145,63,95,1
146,50,146,67,97,1
147,50,147,73,98,1
148,50,148,63,79,0
149,50,149,74,96,1
150,50,150,67,110,1
151,50,151,77,98,1
152,50,152,66,69,0
153,50,153,61,91,1
154,50,154,68,89,1
155,50,155,71,107,1
156,50,156,63,86,1
157,50,157,69,85,0
158,50,158,83,102,1
159,50,159,58,82,1
160,50,160,82,131,2
161,50,161,81,109,1
162,50,162,69,109,1
163,50,163,56,110,2
164,50,164,67,88,1
165,50,165,69,93,1
166,50,166,81,105,1
167,50,167,84,84,0
168,50,168,76,84,0
169,50,169,68,117,2
170,50,170,51,103,2
171,50,171,60,84,1
172,50,172,67,75,0
173,50,173,55,90,1
174,50,174,62,96,1
175,50,175,63,89,1
176,50,176,69,98,1
177,50,177,71,99,1
178,50,178,61,82,1
179,50,179,78,122,1
180,50,180,98,116,1
181,50,181,74,94,1
182,50,182,78,126,2
183,50,183,75,100,1
184,50,184,56,105,2
185,50,185,47,96,2
186,50,186,63,92,1
187,50,187,56,90,1
188,50,188,59,87,1
189,50,189,65,87,1
190,50,190,85,113,1
191,50,191,71,127,2
192,50,192,55,113,2
193,50,193,61,80,1
194,50,194,64,88,1
195,50,195,67,115,2
196,50,196,62,110,2
197,50,197,72,72,0
198,50,198,69,118,2
199,50,199,59,80,1
