,num_chunks,times,drop_num_used
0,800,0,879
1,800,1,904
2,800,2,909
3,800,3,882
4,800,4,894
5,800,5,902
6,800,6,901
7,800,7,883
8,800,8,901
9,800,9,907
10,800,10,885
11,800,11,901
12,800,12,886
13,800,13,880
14,800,14,879
15,800,15,876
16,800,16,887
17,800,17,878
18,800,18,884
19,800,19,889
20,800,20,878
21,800,21,877
22,800,22,876
23,800,23,883
24,800,24,876
25,800,25,883
26,800,26,876
27,800,27,879
28,800,28,901
29,800,29,876
30,800,30,901
31,800,31,877
32,800,32,883
33,800,33,899
34,800,34,878
35,800,35,876
36,800,36,878
37,800,37,879
38,800,38,887
39,800,39,879
40,800,40,878
41,800,41,901
42,800,42,889
43,800,43,877
44,800,44,903
45,800,45,893
46,800,46,862
47,800,47,879
48,800,48,879
49,800,49,908
50,800,50,883
51,800,51,880
52,800,52,894
53,800,53,876
54,800,54,893
55,800,55,877
56,800,56,882
57,800,57,883
58,800,58,901
59,800,59,878
60,800,60,876
61,800,61,877
62,800,62,903
63,800,63,877
64,800,64,876
65,800,65,869
66,800,66,894
67,800,67,878
68,800,68,864
69,800,69,898
70,800,70,892
71,800,71,881
72,800,72,880
73,800,73,926
74,800,74,889
75,800,75,890
76,800,76,872
77,800,77,856
78,800,78,880
79,800,79,876
80,800,80,876
81,800,81,883
82,800,82,878
83,800,83,880
84,800,84,894
85,800,85,876
86,800,86,880
87,800,87,887
88,800,88,876
89,800,89,907
90,800,90,896
91,800,91,901
92,800,92,888
93,800,93,878
94,800,94,901
95,800,95,878
96,800,96,879
97,800,97,876
98,800,98,901
99,800,99,887
