,num_chunks,times,drop_num_used
0,850,0,881
1,850,1,872
2,850,2,886
3,850,3,876
4,850,4,881
5,850,5,882
6,850,6,891
7,850,7,881
8,850,8,881
9,850,9,885
10,850,10,888
11,850,11,881
12,850,12,881
13,850,13,886
14,850,14,882
15,850,15,877
16,850,16,887
17,850,17,877
18,850,18,888
19,850,19,881
20,850,20,886
21,850,21,886
22,850,22,881
23,850,23,886
24,850,24,880
25,850,25,881
26,850,26,884
27,850,27,881
28,850,28,880
29,850,29,892
30,850,30,871
31,850,31,878
32,850,32,891
33,850,33,876
34,850,34,878
35,850,35,876
36,850,36,883
37,850,37,885
38,850,38,875
39,850,39,879
40,850,40,886
41,850,41,878
42,850,42,885
43,850,43,881
44,850,44,886
45,850,45,881
46,850,46,883
47,850,47,876
48,850,48,888
49,850,49,881
50,850,50,880
51,850,51,884
52,850,52,885
53,850,53,878
54,850,54,883
55,850,55,886
56,850,56,886
57,850,57,879
58,850,58,876
59,850,59,875
60,850,60,886
61,850,61,890
62,850,62,882
63,850,63,885
64,850,64,882
65,850,65,877
66,850,66,887
67,850,67,880
68,850,68,891
69,850,69,886
70,850,70,887
71,850,71,886
72,850,72,868
73,850,73,880
74,850,74,881
75,850,75,893
76,850,76,896
77,850,77,881
78,850,78,886
79,850,79,886
80,850,80,885
81,850,81,884
82,850,82,882
83,850,83,881
84,850,84,881
85,850,85,871
86,850,86,889
87,850,87,876
88,850,88,888
89,850,89,886
90,850,90,877
91,850,91,886
92,850,92,881
93,850,93,875
94,850,94,877
95,850,95,882
96,850,96,886
97,850,97,884
98,850,98,879
99,850,99,877
