,num_chunks,times,drop_num_used
0,700,0,731
1,700,1,721
2,700,2,737
3,700,3,720
4,700,4,726
5,700,5,726
6,700,6,729
7,700,7,741
8,700,8,730
9,700,9,728
10,700,10,726
11,700,11,731
12,700,12,726
13,700,13,728
14,700,14,736
15,700,15,727
16,700,16,728
17,700,17,731
18,700,18,732
19,700,19,729
20,700,20,722
21,700,21,741
22,700,22,726
23,700,23,736
24,700,24,729
25,700,25,722
26,700,26,727
27,700,27,731
28,700,28,732
29,700,29,722
30,700,30,728
31,700,31,724
32,700,32,726
33,700,33,723
34,700,34,730
35,700,35,731
36,700,36,719
37,700,37,730
38,700,38,723
39,700,39,726
40,700,40,731
41,700,41,732
42,700,42,721
43,700,43,726
44,700,44,739
45,700,45,726
46,700,46,724
47,700,47,727
48,700,48,731
49,700,49,727
50,700,50,730
51,700,51,733
52,700,52,726
53,700,53,731
54,700,54,719
55,700,55,733
56,700,56,726
57,700,57,737
58,700,58,728
59,700,59,721
60,700,60,735
61,700,61,731
62,700,62,721
63,700,63,721
64,700,64,738
65,700,65,726
66,700,66,721
67,700,67,728
68,700,68,731
69,700,69,736
70,700,70,729
71,700,71,728
72,700,72,722
73,700,73,721
74,700,74,727
75,700,75,731
76,700,76,731
77,700,77,718
78,700,78,730
79,700,79,726
80,700,80,731
81,700,81,729
82,700,82,731
83,700,83,724
84,700,84,725
85,700,85,725
86,700,86,722
87,700,87,730
88,700,88,726
89,700,89,726
90,700,90,718
91,700,91,736
92,700,92,721
93,700,93,736
94,700,94,730
95,700,95,726
96,700,96,726
97,700,97,729
98,700,98,731
99,700,99,736
