,num_chunks,times,drop_num_used
0,350,0,450
1,350,1,492
2,350,2,456
3,350,3,487
4,350,4,436
5,350,5,581
6,350,6,461
7,350,7,421
8,350,8,469
9,350,9,454
10,350,10,433
11,350,11,494
12,350,12,516
13,350,13,477
14,350,14,432
15,350,15,442
16,350,16,451
17,350,17,458
18,350,18,525
19,350,19,479
20,350,20,457
21,350,21,482
22,350,22,509
23,350,23,451
24,350,24,429
25,350,25,458
26,350,26,434
27,350,27,545
28,350,28,427
29,350,29,496
30,350,30,546
31,350,31,448
32,350,32,450
33,350,33,443
34,350,34,473
35,350,35,456
36,350,36,418
37,350,37,477
38,350,38,512
39,350,39,448
40,350,40,444
41,350,41,480
42,350,42,479
43,350,43,437
44,350,44,444
45,350,45,462
46,350,46,473
47,350,47,481
48,350,48,493
49,350,49,444
50,350,50,423
51,350,51,452
52,350,52,430
53,350,53,452
54,350,54,438
55,350,55,484
56,350,56,443
57,350,57,408
58,350,58,467
59,350,59,459
60,350,60,466
61,350,61,462
62,350,62,505
63,350,63,470
64,350,64,484
65,350,65,506
66,350,66,495
67,350,67,465
68,350,68,503
69,350,69,453
70,350,70,447
71,350,71,480
72,350,72,485
73,350,73,442
74,350,74,458
75,350,75,470
76,350,76,495
77,350,77,424
78,350,78,476
79,350,79,430
80,350,80,442
81,350,81,475
82,350,82,471
83,350,83,470
84,350,84,501
85,350,85,461
86,350,86,556
87,350,87,518
88,350,88,440
89,350,89,462
90,350,90,457
91,350,91,442
92,350,92,466
93,350,93,466
94,350,94,556
95,350,95,423
96,350,96,490
97,350,97,478
98,350,98,497
99,350,99,463
