,num_chunks,times,send_drop_used,recv_drop_used
0,0.07,0,230,214
1,0.07,1,208,193
2,0.07,2,246,229
3,0.07,3,291,271
4,0.07,4,273,252
5,0.07,5,220,206
6,0.07,6,220,204
7,0.07,7,315,292
8,0.07,8,237,221
9,0.07,9,234,218
10,0.07,10,311,287
11,0.07,11,215,199
12,0.07,12,226,210
13,0.07,13,344,320
14,0.07,14,341,317
15,0.07,15,228,212
16,0.07,16,218,202
17,0.07,17,225,209
18,0.07,18,286,266
19,0.07,19,190,176
20,0.07,20,339,316
21,0.07,21,261,244
22,0.07,22,318,296
23,0.07,23,207,192
24,0.07,24,230,214
25,0.07,25,229,213
26,0.07,26,228,212
27,0.07,27,223,207
28,0.07,28,329,305
29,0.07,29,207,192
30,0.07,30,282,264
31,0.07,31,213,197
32,0.07,32,264,247
33,0.07,33,200,186
34,0.07,34,217,202
35,0.07,35,280,261
36,0.07,36,210,195
37,0.07,37,223,207
38,0.07,38,214,199
39,0.07,39,340,316
40,0.07,40,206,193
41,0.07,41,199,185
42,0.07,42,228,212
43,0.07,43,333,312
44,0.07,44,225,209
45,0.07,45,209,195
46,0.07,46,223,207
47,0.07,47,224,208
48,0.07,48,224,208
49,0.07,49,269,251
50,0.07,50,334,312
51,0.07,51,221,206
52,0.07,52,253,237
53,0.07,53,305,285
54,0.07,54,217,202
55,0.07,55,309,287
56,0.07,56,227,211
57,0.07,57,220,206
58,0.07,58,230,214
59,0.07,59,221,206
60,0.07,60,215,201
61,0.07,61,341,318
62,0.07,62,219,204
63,0.07,63,230,214
64,0.07,64,332,310
65,0.07,65,317,295
66,0.07,66,281,260
67,0.07,67,276,256
68,0.07,68,308,288
69,0.07,69,220,205
70,0.07,70,230,214
71,0.07,71,229,213
72,0.07,72,183,170
73,0.07,73,205,190
74,0.07,74,235,219
75,0.07,75,282,262
76,0.07,76,325,302
77,0.07,77,442,411
78,0.07,78,323,300
79,0.07,79,236,220
80,0.07,80,245,228
81,0.07,81,228,213
82,0.07,82,214,199
83,0.07,83,230,214
84,0.07,84,229,213
85,0.07,85,333,310
86,0.07,86,211,196
87,0.07,87,227,211
88,0.07,88,226,211
89,0.07,89,215,200
90,0.07,90,320,297
91,0.07,91,228,212
92,0.07,92,281,260
93,0.07,93,343,320
94,0.07,94,233,217
95,0.07,95,361,336
96,0.07,96,207,192
97,0.07,97,322,299
98,0.07,98,288,268
99,0.07,99,248,231
100,0.07,100,324,301
101,0.07,101,229,214
102,0.07,102,202,188
103,0.07,103,302,281
104,0.07,104,266,248
105,0.07,105,244,226
106,0.07,106,282,262
107,0.07,107,212,197
108,0.07,108,325,302
109,0.07,109,228,212
110,0.07,110,213,198
111,0.07,111,319,295
112,0.07,112,226,210
113,0.07,113,224,208
114,0.07,114,220,205
115,0.07,115,197,184
116,0.07,116,242,224
117,0.07,117,203,191
118,0.07,118,284,263
119,0.07,119,217,201
120,0.07,120,215,202
121,0.07,121,254,235
122,0.07,122,212,198
123,0.07,123,341,317
124,0.07,124,211,195
125,0.07,125,226,210
126,0.07,126,308,286
127,0.07,127,222,207
128,0.07,128,224,209
129,0.07,129,216,202
130,0.07,130,275,255
131,0.07,131,280,262
132,0.07,132,322,301
133,0.07,133,229,213
134,0.07,134,316,294
135,0.07,135,225,210
136,0.07,136,199,185
137,0.07,137,269,252
138,0.07,138,242,223
139,0.07,139,260,243
140,0.07,140,220,204
141,0.07,141,203,187
142,0.07,142,230,214
143,0.07,143,228,212
144,0.07,144,338,314
145,0.07,145,230,214
146,0.07,146,229,213
147,0.07,147,227,211
148,0.07,148,250,232
149,0.07,149,241,224
150,0.07,150,302,281
151,0.07,151,224,209
152,0.07,152,221,206
153,0.07,153,221,205
154,0.07,154,228,212
155,0.07,155,178,166
156,0.07,156,215,199
157,0.07,157,230,214
158,0.07,158,195,181
159,0.07,159,253,236
160,0.07,160,222,206
161,0.07,161,215,201
162,0.07,162,291,270
163,0.07,163,316,295
