,num_chunks,times,send_drop_used,recv_drop_used
0,0.05,0,222,212
1,0.05,1,209,197
2,0.05,2,335,319
3,0.05,3,207,191
4,0.05,4,205,194
5,0.05,5,226,213
6,0.05,6,198,191
7,0.05,7,222,210
8,0.05,8,226,218
9,0.05,9,326,306
10,0.05,10,278,268
11,0.05,11,197,189
12,0.05,12,228,220
13,0.05,13,225,211
14,0.05,14,182,171
15,0.05,15,262,245
16,0.05,16,256,238
17,0.05,17,226,209
18,0.05,18,208,200
19,0.05,19,206,200
20,0.05,20,202,189
21,0.05,21,327,307
22,0.05,22,320,302
23,0.05,23,203,195
24,0.05,24,180,173
25,0.05,25,213,200
26,0.05,26,322,301
27,0.05,27,324,304
28,0.05,28,198,190
29,0.05,29,229,219
30,0.05,30,316,300
31,0.05,31,206,200
32,0.05,32,298,281
33,0.05,33,221,209
34,0.05,34,229,214
35,0.05,35,227,211
36,0.05,36,334,317
37,0.05,37,345,321
38,0.05,38,221,212
39,0.05,39,224,215
40,0.05,40,219,209
41,0.05,41,308,289
42,0.05,42,223,213
43,0.05,43,270,259
44,0.05,44,158,156
45,0.05,45,116,115
46,0.05,46,216,201
47,0.05,47,236,226
48,0.05,48,225,215
49,0.05,49,198,191
50,0.05,50,223,208
51,0.05,51,199,185
52,0.05,52,219,210
53,0.05,53,218,210
54,0.05,54,213,206
55,0.05,55,222,213
56,0.05,56,227,217
57,0.05,57,187,173
58,0.05,58,214,202
59,0.05,59,420,399
60,0.05,60,239,229
61,0.05,61,215,197
62,0.05,62,326,308
63,0.05,63,154,153
64,0.05,64,227,221
65,0.05,65,213,203
66,0.05,66,230,225
67,0.05,67,252,239
68,0.05,68,177,169
69,0.05,69,281,263
70,0.05,70,216,208
71,0.05,71,222,207
72,0.05,72,300,285
73,0.05,73,221,209
74,0.05,74,229,219
75,0.05,75,210,204
76,0.05,76,308,291
77,0.05,77,133,131
78,0.05,78,218,206
79,0.05,79,258,251
80,0.05,80,412,386
81,0.05,81,184,176
82,0.05,82,257,238
83,0.05,83,211,193
84,0.05,84,230,221
85,0.05,85,230,223
86,0.05,86,221,212
87,0.05,87,338,316
88,0.05,88,230,221
89,0.05,89,224,207
90,0.05,90,218,204
91,0.05,91,223,216
92,0.05,92,210,201
93,0.05,93,197,191
94,0.05,94,163,157
95,0.05,95,217,205
96,0.05,96,204,193
97,0.05,97,262,248
98,0.05,98,207,196
99,0.05,99,201,195
100,0.05,100,327,310
101,0.05,101,230,215
102,0.05,102,230,220
103,0.05,103,226,206
104,0.05,104,228,215
105,0.05,105,288,271
106,0.05,106,202,195
107,0.05,107,261,251
108,0.05,108,212,203
109,0.05,109,229,219
110,0.05,110,203,195
111,0.05,111,223,211
112,0.05,112,173,167
113,0.05,113,323,303
114,0.05,114,268,252
115,0.05,115,218,201
116,0.05,116,215,204
117,0.05,117,191,184
118,0.05,118,211,203
119,0.05,119,326,310
120,0.05,120,220,212
121,0.05,121,333,319
122,0.05,122,219,206
123,0.05,123,310,292
124,0.05,124,229,220
125,0.05,125,200,193
126,0.05,126,188,180
127,0.05,127,304,283
128,0.05,128,213,198
129,0.05,129,221,205
130,0.05,130,171,166
131,0.05,131,195,184
132,0.05,132,208,200
133,0.05,133,200,194
134,0.05,134,228,211
135,0.05,135,217,206
136,0.05,136,203,195
137,0.05,137,229,218
138,0.05,138,230,217
139,0.05,139,166,162
140,0.05,140,313,297
141,0.05,141,296,282
142,0.05,142,157,150
143,0.05,143,178,171
144,0.05,144,170,166
145,0.05,145,190,184
146,0.05,146,224,214
147,0.05,147,173,171
148,0.05,148,241,228
149,0.05,149,293,278
150,0.05,150,229,215
151,0.05,151,214,200
152,0.05,152,181,172
153,0.05,153,425,401
154,0.05,154,203,191
155,0.05,155,317,306
156,0.05,156,222,209
157,0.05,157,210,206
158,0.05,158,224,219
159,0.05,159,229,218
160,0.05,160,230,219
161,0.05,161,211,205
162,0.05,162,227,218
163,0.05,163,221,214
164,0.05,164,219,211
165,0.05,165,201,193
166,0.05,166,256,241
167,0.05,167,224,217
168,0.05,168,230,217
169,0.05,169,224,212
170,0.05,170,187,182
171,0.05,171,229,219
172,0.05,172,173,167
173,0.05,173,218,206
174,0.05,174,288,273
175,0.05,175,194,186
176,0.05,176,208,200
177,0.05,177,124,123
178,0.05,178,228,218
179,0.05,179,226,213
180,0.05,180,198,191
181,0.05,181,180,170
182,0.05,182,154,149
183,0.05,183,179,174
184,0.05,184,229,216
185,0.05,185,228,216
186,0.05,186,226,212
187,0.05,187,211,199
188,0.05,188,249,232
189,0.05,189,223,211
190,0.05,190,198,191
191,0.05,191,228,220
192,0.05,192,450,422
193,0.05,193,207,199
194,0.05,194,237,230
195,0.05,195,227,216
196,0.05,196,218,207
197,0.05,197,196,182
198,0.05,198,259,242
199,0.05,199,210,198
200,0.05,200,196,187
201,0.05,201,260,247
202,0.05,202,206,200
203,0.05,203,316,295
204,0.05,204,339,324
205,0.05,205,216,206
206,0.05,206,165,162
207,0.05,207,220,211
208,0.05,208,226,215
209,0.05,209,131,128
210,0.05,210,227,214
211,0.05,211,316,301
212,0.05,212,206,201
213,0.05,213,212,202
214,0.05,214,370,356
215,0.05,215,253,237
216,0.05,216,213,206
217,0.05,217,219,209
218,0.05,218,222,209
219,0.05,219,183,179
220,0.05,220,230,218
221,0.05,221,210,195
222,0.05,222,225,207
223,0.05,223,229,213
224,0.05,224,318,304
225,0.05,225,223,214
226,0.05,226,228,216
227,0.05,227,228,210
228,0.05,228,224,214
229,0.05,229,205,195
230,0.05,230,331,314
231,0.05,231,262,237
232,0.05,232,197,189
233,0.05,233,232,217
234,0.05,234,317,306
235,0.05,235,255,244
236,0.05,236,219,215
237,0.05,237,217,206
238,0.05,238,222,208
239,0.05,239,214,208
240,0.05,240,226,214
241,0.05,241,192,178
242,0.05,242,193,179
243,0.05,243,174,163
244,0.05,244,319,303
245,0.05,245,227,218
246,0.05,246,230,210
247,0.05,247,205,197
248,0.05,248,261,250
249,0.05,249,216,203
250,0.05,250,222,216
251,0.05,251,219,207
252,0.05,252,231,218
253,0.05,253,221,209
254,0.05,254,189,174
255,0.05,255,269,258
256,0.05,256,231,222
257,0.05,257,185,181
258,0.05,258,208,205
259,0.05,259,312,291
260,0.05,260,242,227
261,0.05,261,224,210
262,0.05,262,228,215
263,0.05,263,294,279
264,0.05,264,223,208
265,0.05,265,180,174
266,0.05,266,201,191
267,0.05,267,221,209
268,0.05,268,190,177
269,0.05,269,222,208
270,0.05,270,216,207
271,0.05,271,196,187
272,0.05,272,335,317
273,0.05,273,218,207
274,0.05,274,270,254
275,0.05,275,209,204
276,0.05,276,290,278
277,0.05,277,324,308
278,0.05,278,305,286
279,0.05,279,209,198
280,0.05,280,212,203
281,0.05,281,139,136
282,0.05,282,208,199
283,0.05,283,215,205
284,0.05,284,228,217
285,0.05,285,221,209
286,0.05,286,187,182
287,0.05,287,211,204
288,0.05,288,213,202
289,0.05,289,170,162
290,0.05,290,317,299
291,0.05,291,245,227
292,0.05,292,220,210
293,0.05,293,328,310
294,0.05,294,208,200
295,0.05,295,229,212
296,0.05,296,226,212
297,0.05,297,226,211
298,0.05,298,194,184
299,0.05,299,315,300
300,0.05,300,304,286
301,0.05,301,225,215
302,0.05,302,228,216
303,0.05,303,211,199
304,0.05,304,227,215
305,0.05,305,161,155
306,0.05,306,227,213
307,0.05,307,282,260
308,0.05,308,226,213
309,0.05,309,176,167
310,0.05,310,212,206
311,0.05,311,286,276
312,0.05,312,222,215
313,0.05,313,299,286
314,0.05,314,225,214
315,0.05,315,262,249
316,0.05,316,180,173
317,0.05,317,180,176
318,0.05,318,280,268
319,0.05,319,219,211
320,0.05,320,227,219
321,0.05,321,230,218
322,0.05,322,226,209
323,0.05,323,293,274
324,0.05,324,203,195
325,0.05,325,221,205
326,0.05,326,197,188
327,0.05,327,215,204
328,0.05,328,223,213
329,0.05,329,209,200
330,0.05,330,207,194
331,0.05,331,228,215
332,0.05,332,223,209
333,0.05,333,226,217
334,0.05,334,200,191
335,0.05,335,197,187
336,0.05,336,158,152
337,0.05,337,194,188
338,0.05,338,216,206
339,0.05,339,226,216
340,0.05,340,158,155
341,0.05,341,229,216
342,0.05,342,228,212
343,0.05,343,184,178
344,0.05,344,269,252
345,0.05,345,335,310
346,0.05,346,222,215
347,0.05,347,231,216
348,0.05,348,227,215
349,0.05,349,210,205
350,0.05,350,229,221
351,0.05,351,181,175
352,0.05,352,226,212
353,0.05,353,226,214
354,0.05,354,229,212
355,0.05,355,285,268
356,0.05,356,192,183
357,0.05,357,228,217
358,0.05,358,223,211
359,0.05,359,213,206
360,0.05,360,357,331
361,0.05,361,229,220
362,0.05,362,225,217
363,0.05,363,228,224
364,0.05,364,340,325
365,0.05,365,230,218
366,0.05,366,220,209
367,0.05,367,318,301
368,0.05,368,234,222
369,0.05,369,227,216
370,0.05,370,286,260
371,0.05,371,206,200
372,0.05,372,224,217
373,0.05,373,338,314
374,0.05,374,224,207
375,0.05,375,219,210
376,0.05,376,333,313
377,0.05,377,203,193
378,0.05,378,217,205
379,0.05,379,201,195
380,0.05,380,213,196
381,0.05,381,327,305
382,0.05,382,195,184
383,0.05,383,338,319
384,0.05,384,228,216
385,0.05,385,227,214
386,0.05,386,315,295
387,0.05,387,286,268
388,0.05,388,210,200
389,0.05,389,228,213
390,0.05,390,172,168
391,0.05,391,183,176
392,0.05,392,227,219
393,0.05,393,325,312
394,0.05,394,200,189
395,0.05,395,216,202
396,0.05,396,210,201
