,num_chunks,times,drop_num_used
0,1000,0,1057
1,1000,1,1065
2,1000,2,1065
3,1000,3,1054
4,1000,4,1053
5,1000,5,1079
6,1000,6,1072
7,1000,7,1052
8,1000,8,1061
9,1000,9,1060
10,1000,10,1072
11,1000,11,1088
12,1000,12,1055
13,1000,13,1062
14,1000,14,1054
15,1000,15,1051
16,1000,16,1057
17,1000,17,1053
18,1000,18,1061
19,1000,19,1063
20,1000,20,1066
21,1000,21,1070
22,1000,22,1071
23,1000,23,1047
24,1000,24,1061
25,1000,25,1072
26,1000,26,1061
27,1000,27,1058
28,1000,28,1052
29,1000,29,1066
30,1000,30,1058
31,1000,31,1061
32,1000,32,1058
33,1000,33,1056
34,1000,34,1062
35,1000,35,1066
36,1000,36,1047
37,1000,37,1055
38,1000,38,1054
39,1000,39,1071
40,1000,40,1066
41,1000,41,1066
42,1000,42,1061
43,1000,43,1071
44,1000,44,1061
45,1000,45,1061
46,1000,46,1066
47,1000,47,1060
48,1000,48,1080
49,1000,49,1066
50,1000,50,1084
51,1000,51,1061
52,1000,52,1059
53,1000,53,1071
54,1000,54,1053
55,1000,55,1066
56,1000,56,1076
57,1000,57,1059
58,1000,58,1062
59,1000,59,1075
60,1000,60,1066
61,1000,61,1066
62,1000,62,1065
63,1000,63,1076
64,1000,64,1076
65,1000,65,1057
66,1000,66,1056
67,1000,67,1087
68,1000,68,1067
69,1000,69,1056
70,1000,70,1055
71,1000,71,1066
72,1000,72,1063
73,1000,73,1056
74,1000,74,1075
75,1000,75,1064
76,1000,76,1056
77,1000,77,1071
78,1000,78,1067
79,1000,79,1068
80,1000,80,1068
81,1000,81,1062
82,1000,82,1056
83,1000,83,1069
84,1000,84,1056
85,1000,85,1057
86,1000,86,1062
87,1000,87,1067
88,1000,88,1050
89,1000,89,1067
90,1000,90,1061
91,1000,91,1046
92,1000,92,1046
93,1000,93,1058
94,1000,94,1067
95,1000,95,1061
96,1000,96,1057
97,1000,97,1058
98,1000,98,1071
99,1000,99,1068
