,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,800,0,894,1066,6
1,800,1,758,1017,9
2,800,2,827,1026,7
3,800,3,817,1011,6
4,800,4,1179,1321,5
5,800,5,847,1102,8
6,800,6,844,1030,6
7,800,7,824,1021,6
8,800,8,744,1003,9
9,800,9,801,1044,8
10,800,10,785,965,6
11,800,11,868,1073,7
12,800,12,828,1027,7
13,800,13,785,1035,8
14,800,14,880,1053,6
15,800,15,752,1013,9
16,800,16,821,1005,6
17,800,17,868,1035,5
18,800,18,826,1045,7
19,800,19,762,994,8
20,800,20,797,999,7
21,800,21,779,1048,9
22,800,22,801,1001,7
23,800,23,805,1015,7
24,800,24,804,1037,8
25,800,25,746,1006,9
26,800,26,749,998,8
27,800,27,826,1036,7
28,800,28,784,1016,8
29,800,29,851,1065,7
30,800,30,800,1059,9
31,800,31,956,1137,6
32,800,32,788,1012,7
33,800,33,845,1060,7
34,800,34,813,1029,7
35,800,35,805,1004,7
36,800,36,814,999,6
37,800,37,745,978,8
38,800,38,829,1014,6
39,800,39,782,1027,8
40,800,40,787,979,6
41,800,41,817,1029,7
42,800,42,903,1110,7
43,800,43,880,1080,7
44,800,44,827,1033,7
45,800,45,801,1010,7
46,800,46,784,1001,7
47,800,47,968,1138,6
48,800,48,860,1062,7
49,800,49,796,1032,8
50,800,50,836,1038,7
51,800,51,832,1039,7
52,800,52,783,1019,8
53,800,53,836,1049,7
54,800,54,726,961,8
55,800,55,776,980,7
56,800,56,763,959,6
57,800,57,816,1057,8
58,800,58,790,1030,8
59,800,59,765,997,8
60,800,60,790,1040,8
61,800,61,814,1045,8
62,800,62,946,1115,6
63,800,63,806,1065,9
64,800,64,845,1046,7
65,800,65,819,1019,7
66,800,66,794,1036,8
67,800,67,809,1017,7
68,800,68,804,1010,7
69,800,69,741,990,8
70,800,70,834,1062,8
71,800,71,801,1020,7
72,800,72,820,1037,7
73,800,73,755,991,8
74,800,74,794,1012,7
75,800,75,849,1033,6
76,800,76,781,1005,7
77,800,77,826,1053,7
78,800,78,860,1090,8
79,800,79,814,1033,7
80,800,80,872,1057,6
81,800,81,793,1023,8
82,800,82,802,1018,7
83,800,83,777,1039,9
84,800,84,791,1023,8
85,800,85,882,1022,5
86,800,86,823,1054,8
87,800,87,825,1056,8
88,800,88,919,1089,6
89,800,89,778,1011,8
90,800,90,823,1010,6
91,800,91,769,1026,8
92,800,92,932,1103,6
93,800,93,831,1016,6
94,800,94,809,1041,8
95,800,95,789,998,7
96,800,96,805,1053,8
97,800,97,857,1027,6
98,800,98,831,1005,6
99,800,99,763,1013,8
100,800,100,817,1048,8
101,800,101,949,1155,7
102,800,102,837,1024,6
103,800,103,775,1004,8
104,800,104,774,1021,8
105,800,105,938,1137,7
106,800,106,1012,1182,6
107,800,107,937,1141,7
108,800,108,862,1091,8
109,800,109,828,1039,7
110,800,110,802,997,6
111,800,111,738,998,9
112,800,112,759,998,8
113,800,113,877,1072,6
114,800,114,815,1026,7
115,800,115,827,1060,8
116,800,116,832,1028,6
117,800,117,783,1012,8
118,800,118,962,1180,7
119,800,119,863,1085,7
120,800,120,785,993,7
121,800,121,777,990,7
122,800,122,814,1024,7
123,800,123,856,1072,7
124,800,124,873,1078,7
125,800,125,793,1026,8
126,800,126,800,1022,7
127,800,127,785,984,7
128,800,128,832,1036,7
129,800,129,868,1070,7
130,800,130,890,1089,7
131,800,131,775,974,7
132,800,132,815,1009,6
133,800,133,786,1052,9
134,800,134,796,1019,7
135,800,135,833,1005,6
136,800,136,814,1021,7
137,800,137,827,1051,7
138,800,138,856,1040,6
139,800,139,790,1025,8
140,800,140,829,1037,7
141,800,141,869,1068,7
142,800,142,836,1049,7
143,800,143,881,1092,7
144,800,144,872,1062,6
145,800,145,779,989,7
146,800,146,844,1017,6
147,800,147,792,1027,8
148,800,148,804,992,6
149,800,149,834,1027,6
150,800,150,825,1006,6
151,800,151,799,991,6
152,800,152,806,1068,9
153,800,153,832,1062,8
154,800,154,800,1018,7
155,800,155,823,1015,6
156,800,156,831,1032,7
157,800,157,803,1046,8
158,800,158,803,1032,8
159,800,159,810,1010,7
160,800,160,831,1058,7
161,800,161,845,1052,7
162,800,162,838,1060,7
163,800,163,753,1014,9
164,800,164,829,1014,6
165,800,165,793,1043,8
166,800,166,786,998,7
167,800,167,812,1005,6
168,800,168,800,1014,7
169,800,169,805,1026,7
170,800,170,786,991,7
171,800,171,788,986,7
172,800,172,804,1032,8
173,800,173,964,1122,5
174,800,174,816,1007,6
175,800,175,787,1049,9
176,800,176,891,1109,7
177,800,177,847,1054,7
178,800,178,775,976,7
179,800,179,887,1101,7
180,800,180,769,1013,8
181,800,181,821,1052,8
182,800,182,824,1005,6
183,800,183,885,1087,7
184,800,184,791,988,6
185,800,185,766,981,7
186,800,186,777,998,7
187,800,187,755,975,7
188,800,188,764,995,8
189,800,189,852,1052,7
190,800,190,843,1056,7
191,800,191,745,980,8
192,800,192,824,999,6
193,800,193,872,1071,7
194,800,194,816,1052,8
195,800,195,806,1034,8
196,800,196,841,1098,8
197,800,197,808,1068,9
198,800,198,783,1007,7
199,800,199,898,1071,6
