,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,950,0,883,1172,10
1,950,1,937,1187,8
2,950,2,935,1141,7
3,950,3,1125,1341,7
4,950,4,991,1225,8
5,950,5,1008,1226,7
6,950,6,927,1191,9
7,950,7,1031,1253,7
8,950,8,1081,1262,6
9,950,9,1004,1220,7
10,950,10,877,1168,10
11,950,11,988,1218,8
12,950,12,932,1182,8
13,950,13,930,1163,8
14,950,14,966,1178,7
15,950,15,935,1144,7
16,950,16,1002,1253,8
17,950,17,962,1183,7
18,950,18,967,1226,9
19,950,19,1016,1232,7
20,950,20,901,1147,8
21,950,21,1038,1258,7
22,950,22,941,1206,9
23,950,23,907,1169,9
24,950,24,890,1179,10
25,950,25,905,1170,9
26,950,26,897,1178,9
27,950,27,934,1203,9
28,950,28,987,1200,7
29,950,29,1077,1307,8
30,950,30,947,1188,8
31,950,31,1133,1346,7
32,950,32,979,1220,8
33,950,33,1021,1233,7
34,950,34,945,1237,10
35,950,35,982,1211,8
36,950,36,952,1155,7
37,950,37,913,1181,9
38,950,38,952,1185,8
39,950,39,1068,1296,8
40,950,40,936,1170,8
41,950,41,1001,1254,8
42,950,42,922,1160,8
43,950,43,899,1192,10
44,950,44,1039,1239,7
45,950,45,925,1162,8
46,950,46,924,1181,8
47,950,47,919,1184,9
48,950,48,950,1197,8
49,950,49,1001,1222,7
50,950,50,954,1190,8
51,950,51,1002,1241,8
52,950,52,923,1158,8
53,950,53,988,1203,7
54,950,54,993,1215,7
55,950,55,876,1161,9
56,950,56,972,1232,9
57,950,57,999,1228,8
58,950,58,916,1162,8
59,950,59,1040,1277,8
60,950,60,1014,1275,9
61,950,61,903,1184,9
62,950,62,991,1232,8
63,950,63,1037,1296,9
64,950,64,1027,1243,7
65,950,65,931,1158,7
66,950,66,1036,1252,7
67,950,67,932,1165,8
68,950,68,978,1219,8
69,950,69,910,1163,8
70,950,70,898,1160,9
71,950,71,931,1210,9
72,950,72,889,1148,9
73,950,73,1011,1242,8
74,950,74,930,1153,7
75,950,75,1004,1267,9
76,950,76,932,1197,9
77,950,77,937,1195,9
78,950,78,924,1158,8
79,950,79,947,1180,8
80,950,80,942,1176,8
81,950,81,954,1193,8
82,950,82,922,1216,10
83,950,83,1002,1236,8
84,950,84,896,1181,9
85,950,85,953,1215,9
86,950,86,982,1201,7
87,950,87,915,1182,9
88,950,88,973,1205,8
89,950,89,912,1150,8
90,950,90,1003,1204,7
91,950,91,914,1146,8
92,950,92,985,1236,8
93,950,93,1025,1254,8
94,950,94,892,1159,9
95,950,95,897,1164,9
96,950,96,919,1176,8
97,950,97,966,1232,9
98,950,98,994,1227,8
99,950,99,951,1175,7
100,950,100,941,1208,9
101,950,101,952,1212,9
102,950,102,966,1208,8
103,950,103,907,1172,9
104,950,104,916,1182,9
105,950,105,867,1149,9
106,950,106,954,1213,9
107,950,107,952,1183,8
108,950,108,957,1205,8
109,950,109,913,1172,9
110,950,110,949,1161,7
111,950,111,900,1137,8
112,950,112,938,1205,9
113,950,113,934,1191,8
114,950,114,914,1145,8
115,950,115,933,1202,9
116,950,116,938,1197,9
117,950,117,973,1205,8
118,950,118,1005,1194,6
119,950,119,1001,1222,7
120,950,120,884,1140,8
121,950,121,949,1208,9
122,950,122,951,1214,9
123,950,123,977,1232,8
124,950,124,1004,1248,8
125,950,125,960,1220,9
126,950,126,996,1231,8
127,950,127,961,1221,9
128,950,128,1055,1284,8
129,950,129,892,1156,9
130,950,130,969,1220,8
131,950,131,1108,1312,7
132,950,132,1026,1251,7
133,950,133,919,1153,8
134,950,134,923,1180,8
135,950,135,931,1187,8
136,950,136,967,1227,9
137,950,137,984,1195,7
138,950,138,969,1200,8
139,950,139,922,1132,7
140,950,140,1307,1481,6
141,950,141,960,1214,8
142,950,142,938,1168,8
143,950,143,920,1155,8
144,950,144,1018,1257,8
145,950,145,931,1196,9
146,950,146,907,1171,9
147,950,147,1027,1261,8
148,950,148,988,1247,9
149,950,149,955,1203,8
150,950,150,965,1200,8
151,950,151,919,1156,8
152,950,152,881,1162,9
153,950,153,1015,1247,8
154,950,154,900,1127,7
155,950,155,931,1170,8
156,950,156,973,1210,8
157,950,157,951,1158,7
158,950,158,1029,1258,8
159,950,159,938,1162,7
160,950,160,926,1184,9
161,950,161,945,1204,9
162,950,162,929,1178,8
163,950,163,949,1188,8
164,950,164,956,1217,9
165,950,165,955,1193,8
166,950,166,878,1153,9
167,950,167,953,1203,8
168,950,168,954,1214,9
169,950,169,981,1237,8
170,950,170,902,1144,8
171,950,171,906,1144,8
172,950,172,935,1201,9
173,950,173,904,1173,9
174,950,174,933,1219,9
175,950,175,925,1161,8
176,950,176,1020,1277,8
177,950,177,921,1191,9
178,950,178,923,1154,8
179,950,179,1014,1236,7
180,950,180,956,1190,8
181,950,181,942,1143,7
182,950,182,921,1180,9
183,950,183,990,1209,7
184,950,184,997,1243,8
185,950,185,923,1159,8
186,950,186,966,1234,9
187,950,187,966,1239,9
188,950,188,877,1127,8
189,950,189,938,1188,8
190,950,190,913,1186,9
191,950,191,910,1201,10
192,950,192,940,1170,8
193,950,193,937,1196,9
194,950,194,975,1227,8
195,950,195,903,1168,9
196,950,196,950,1205,8
197,950,197,932,1142,7
198,950,198,940,1201,9
199,950,199,946,1185,8
