,num_chunks,times,drop_num_used
0,900,0,951
1,900,1,973
2,900,2,971
3,900,3,961
4,900,4,952
5,900,5,965
6,900,6,972
7,900,7,969
8,900,8,941
9,900,9,962
10,900,10,962
11,900,11,961
12,900,12,980
13,900,13,961
14,900,14,968
15,900,15,962
16,900,16,946
17,900,17,966
18,900,18,971
19,900,19,943
20,900,20,954
21,900,21,963
22,900,22,961
23,900,23,962
24,900,24,951
25,900,25,964
26,900,26,971
27,900,27,946
28,900,28,961
29,900,29,963
30,900,30,960
31,900,31,953
32,900,32,945
33,900,33,961
34,900,34,957
35,900,35,968
36,900,36,975
37,900,37,961
38,900,38,945
39,900,39,979
40,900,40,961
41,900,41,968
42,900,42,959
43,900,43,961
44,900,44,963
45,900,45,957
46,900,46,953
47,900,47,947
48,900,48,967
49,900,49,975
50,900,50,944
51,900,51,951
52,900,52,961
53,900,53,953
54,900,54,946
55,900,55,962
56,900,56,965
57,900,57,963
58,900,58,958
59,900,59,959
60,900,60,979
61,900,61,961
62,900,62,951
63,900,63,966
64,900,64,962
65,900,65,964
66,900,66,957
67,900,67,967
68,900,68,956
69,900,69,967
70,900,70,961
71,900,71,981
72,900,72,970
73,900,73,962
74,900,74,958
75,900,75,961
76,900,76,961
77,900,77,965
78,900,78,961
79,900,79,974
80,900,80,972
81,900,81,969
82,900,82,961
83,900,83,951
84,900,84,957
85,900,85,961
86,900,86,958
87,900,87,961
88,900,88,974
89,900,89,953
90,900,90,961
91,900,91,962
92,900,92,961
93,900,93,982
94,900,94,970
95,900,95,984
96,900,96,962
97,900,97,959
98,900,98,963
99,900,99,964
