,num_chunks,times,drop_num_used
0,1000,0,1061
1,1000,1,1066
2,1000,2,1066
3,1000,3,1061
4,1000,4,1083
5,1000,5,1072
6,1000,6,1082
7,1000,7,1061
8,1000,8,1065
9,1000,9,1067
10,1000,10,1061
11,1000,11,1061
12,1000,12,1060
13,1000,13,1073
14,1000,14,1053
15,1000,15,1068
16,1000,16,1062
17,1000,17,1045
18,1000,18,1061
19,1000,19,1064
20,1000,20,1062
21,1000,21,1074
22,1000,22,1064
23,1000,23,1065
24,1000,24,1073
25,1000,25,1062
26,1000,26,1059
27,1000,27,1042
28,1000,28,1076
29,1000,29,1069
30,1000,30,1063
31,1000,31,1062
32,1000,32,1050
33,1000,33,1061
34,1000,34,1072
35,1000,35,1064
36,1000,36,1061
37,1000,37,1063
38,1000,38,1058
39,1000,39,1061
40,1000,40,1064
41,1000,41,1052
42,1000,42,1061
43,1000,43,1056
44,1000,44,1059
45,1000,45,1047
46,1000,46,1063
47,1000,47,1066
48,1000,48,1065
49,1000,49,1060
50,1000,50,1061
51,1000,51,1072
52,1000,52,1069
53,1000,53,1081
54,1000,54,1044
55,1000,55,1065
56,1000,56,1064
57,1000,57,1061
58,1000,58,1061
59,1000,59,1061
60,1000,60,1053
61,1000,61,1064
62,1000,62,1046
63,1000,63,1061
64,1000,64,1047
65,1000,65,1054
66,1000,66,1051
67,1000,67,1049
68,1000,68,1061
69,1000,69,1064
70,1000,70,1065
71,1000,71,1063
72,1000,72,1061
73,1000,73,1062
74,1000,74,1057
75,1000,75,1077
76,1000,76,1061
77,1000,77,1076
78,1000,78,1062
79,1000,79,1060
80,1000,80,1080
81,1000,81,1052
82,1000,82,1061
83,1000,83,1071
84,1000,84,1072
85,1000,85,1076
86,1000,86,1061
87,1000,87,1045
88,1000,88,1051
89,1000,89,1063
90,1000,90,1077
91,1000,91,1049
92,1000,92,1057
93,1000,93,1061
94,1000,94,1043
95,1000,95,1057
96,1000,96,1087
97,1000,97,1066
98,1000,98,1062
99,1000,99,1061
