,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,100,0,140,179,1
1,100,1,155,187,1
2,100,2,128,169,1
3,100,3,137,193,2
4,100,4,113,153,1
5,100,5,126,174,2
6,100,6,116,138,1
7,100,7,113,148,1
8,100,8,148,198,2
9,100,9,116,152,1
10,100,10,126,186,2
11,100,11,134,183,2
12,100,12,169,216,1
13,100,13,110,161,2
14,100,14,145,196,2
15,100,15,132,181,2
16,100,16,141,171,1
17,100,17,129,163,1
18,100,18,101,168,2
19,100,19,121,162,1
20,100,20,115,196,3
21,100,21,98,151,2
22,100,22,115,138,1
23,100,23,122,156,1
24,100,24,114,174,2
25,100,25,118,168,2
26,100,26,129,159,1
27,100,27,136,177,1
28,100,28,126,195,2
29,100,29,139,188,2
30,100,30,173,210,1
31,100,31,152,171,1
32,100,32,153,187,1
33,100,33,136,215,3
34,100,34,123,184,2
35,100,35,120,171,2
36,100,36,165,185,1
37,100,37,119,168,2
38,100,38,110,189,3
39,100,39,175,217,1
40,100,40,110,189,3
41,100,41,118,164,1
42,100,42,134,170,1
43,100,43,120,151,1
44,100,44,114,143,1
45,100,45,119,177,2
46,100,46,129,193,2
47,100,47,132,193,2
48,100,48,106,167,2
49,100,49,196,219,1
50,100,50,141,169,1
51,100,51,111,168,2
52,100,52,133,163,1
53,100,53,120,199,3
54,100,54,115,152,1
55,100,55,130,183,2
56,100,56,116,139,1
57,100,57,136,189,2
58,100,58,129,169,1
59,100,59,142,204,2
60,100,60,139,169,1
61,100,61,121,153,1
62,100,62,156,180,1
63,100,63,130,181,2
64,100,64,139,190,2
65,100,65,145,174,1
66,100,66,138,189,2
67,100,67,125,175,2
68,100,68,135,176,1
69,100,69,108,165,2
70,100,70,118,174,2
71,100,71,129,168,1
72,100,72,116,166,2
73,100,73,152,201,2
74,100,74,110,187,2
75,100,75,109,165,2
76,100,76,110,161,2
77,100,77,178,247,2
78,100,78,117,166,2
79,100,79,112,189,2
80,100,80,152,183,1
81,100,81,134,198,2
82,100,82,98,183,3
83,100,83,122,174,2
84,100,84,116,165,2
85,100,85,164,188,1
86,100,86,122,172,2
87,100,87,195,215,1
88,100,88,114,157,1
89,100,89,139,182,1
90,100,90,104,178,2
91,100,91,139,189,2
92,100,92,132,168,1
93,100,93,137,166,1
94,100,94,114,152,1
95,100,95,124,163,1
96,100,96,116,180,2
97,100,97,134,200,2
98,100,98,130,180,2
99,100,99,125,190,2
100,100,100,115,147,1
101,100,101,157,185,1
102,100,102,133,186,2
103,100,103,110,175,2
104,100,104,112,142,1
105,100,105,118,159,1
106,100,106,116,173,2
107,100,107,122,143,1
108,100,108,124,185,2
109,100,109,133,177,1
110,100,110,109,188,3
111,100,111,131,172,1
112,100,112,118,163,1
113,100,113,131,180,2
114,100,114,143,195,2
115,100,115,115,196,3
116,100,116,116,167,2
117,100,117,112,164,2
118,100,118,116,178,2
119,100,119,148,175,1
120,100,120,115,165,2
121,100,121,129,155,1
122,100,122,114,150,1
123,100,123,115,164,2
124,100,124,125,165,1
125,100,125,118,167,2
126,100,126,143,188,1
127,100,127,125,152,1
128,100,128,119,171,2
129,100,129,104,155,2
130,100,130,121,185,2
131,100,131,188,207,1
132,100,132,114,155,1
133,100,133,122,151,1
134,100,134,172,200,1
135,100,135,114,168,2
136,100,136,145,177,1
137,100,137,124,156,1
138,100,138,144,163,1
139,100,139,106,173,2
140,100,140,104,164,2
141,100,141,162,190,1
142,100,142,106,164,2
143,100,143,128,159,1
144,100,144,125,157,1
145,100,145,167,203,1
146,100,146,104,173,2
147,100,147,129,181,2
148,100,148,125,178,2
149,100,149,165,186,1
150,100,150,124,177,2
151,100,151,93,183,3
152,100,152,117,181,2
153,100,153,148,203,2
154,100,154,123,155,1
155,100,155,102,156,2
156,100,156,148,183,1
157,100,157,129,181,2
158,100,158,126,180,2
159,100,159,133,212,3
160,100,160,112,166,2
161,100,161,125,174,2
162,100,162,113,164,2
163,100,163,119,157,1
164,100,164,107,186,3
165,100,165,221,221,0
166,100,166,108,172,2
167,100,167,152,207,2
168,100,168,147,170,1
169,100,169,137,163,1
170,100,170,103,164,2
171,100,171,125,149,1
172,100,172,153,166,0
173,100,173,126,158,1
174,100,174,139,191,2
175,100,175,123,150,1
176,100,176,116,143,1
177,100,177,123,201,3
178,100,178,124,152,1
179,100,179,120,176,2
180,100,180,112,170,2
181,100,181,125,174,2
182,100,182,148,173,1
183,100,183,140,166,1
184,100,184,147,193,1
185,100,185,122,147,1
186,100,186,116,169,2
187,100,187,130,166,1
188,100,188,116,195,3
189,100,189,105,163,2
190,100,190,110,161,2
191,100,191,116,166,2
192,100,192,123,172,2
193,100,193,133,156,1
194,100,194,119,154,1
195,100,195,148,169,1
196,100,196,130,196,2
197,100,197,129,182,2
198,100,198,140,162,1
199,100,199,110,180,2
