,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,750,0,707,888,6
1,750,1,754,954,7
2,750,2,788,947,5
3,750,3,773,947,6
4,750,4,910,1079,6
5,750,5,817,997,6
6,750,6,759,947,6
7,750,7,757,956,7
8,750,8,848,990,5
9,750,9,851,1018,5
10,750,10,787,954,5
11,750,11,750,953,7
12,750,12,796,998,7
13,750,13,786,966,6
14,750,14,712,941,8
15,750,15,726,926,7
16,750,16,823,995,6
17,750,17,759,904,5
18,750,18,769,1000,8
19,750,19,970,1080,4
20,750,20,1102,1187,3
21,750,21,822,992,6
22,750,22,850,1018,6
23,750,23,797,954,5
24,750,24,719,924,7
25,750,25,847,964,4
26,750,26,761,960,7
27,750,27,798,986,6
28,750,28,748,955,7
29,750,29,778,968,6
30,750,30,703,887,6
31,750,31,815,963,5
32,750,32,832,1019,6
33,750,33,742,910,6
34,750,34,770,942,6
35,750,35,713,912,7
36,750,36,801,987,6
37,750,37,757,965,7
38,750,38,900,1039,5
39,750,39,797,1011,7
40,750,40,755,909,5
41,750,41,737,947,7
42,750,42,777,964,6
43,750,43,815,939,4
44,750,44,773,972,7
45,750,45,785,954,6
46,750,46,746,940,6
47,750,47,848,987,5
48,750,48,771,1000,8
49,750,49,718,947,8
50,750,50,747,948,7
51,750,51,744,940,6
52,750,52,766,943,6
53,750,53,683,918,8
54,750,54,801,980,6
55,750,55,803,989,6
56,750,56,832,1002,6
57,750,57,752,951,7
58,750,58,817,987,6
59,750,59,834,1009,6
60,750,60,777,959,6
61,750,61,743,912,6
62,750,62,765,942,6
63,750,63,964,1082,4
64,750,64,788,958,6
65,750,65,752,904,5
66,750,66,709,932,7
67,750,67,750,926,6
68,750,68,726,926,7
69,750,69,767,953,6
70,750,70,862,992,4
71,750,71,802,1001,7
72,750,72,721,937,7
73,750,73,823,977,5
74,750,74,780,942,5
75,750,75,737,966,8
76,750,76,766,914,5
77,750,77,802,987,6
78,750,78,766,936,6
79,750,79,716,946,8
80,750,80,742,921,6
81,750,81,798,1001,7
82,750,82,825,1024,7
83,750,83,753,889,4
84,750,84,743,942,7
85,750,85,783,993,7
86,750,86,774,919,5
87,750,87,778,989,7
88,750,88,763,943,6
89,750,89,766,930,5
90,750,90,856,1025,6
91,750,91,737,917,6
92,750,92,760,937,6
93,750,93,761,941,6
94,750,94,728,957,8
95,750,95,761,930,6
96,750,96,736,935,7
97,750,97,722,898,6
98,750,98,789,958,6
99,750,99,728,924,6
100,750,100,917,1067,5
101,750,101,761,932,6
102,750,102,778,921,5
103,750,103,758,930,6
104,750,104,751,935,6
105,750,105,783,986,7
106,750,106,782,952,6
107,750,107,776,955,6
108,750,108,1134,1219,3
109,750,109,806,956,5
110,750,110,828,1023,6
111,750,111,793,962,6
112,750,112,840,1039,7
113,750,113,715,941,7
114,750,114,779,927,5
115,750,115,731,961,8
116,750,116,749,919,6
117,750,117,786,1003,7
118,750,118,785,969,6
119,750,119,730,904,6
120,750,120,853,1024,6
121,750,121,800,1002,7
122,750,122,866,999,4
123,750,123,737,912,6
124,750,124,844,1022,6
125,750,125,769,933,5
126,750,126,863,1011,5
127,750,127,765,948,6
128,750,128,909,1020,4
129,750,129,750,979,8
130,750,130,751,936,6
131,750,131,685,911,7
132,750,132,744,925,6
133,750,133,764,925,5
134,750,134,797,979,6
135,750,135,723,933,7
136,750,136,768,884,4
137,750,137,794,946,5
138,750,138,763,925,5
139,750,139,772,942,6
140,750,140,877,1059,6
141,750,141,804,1012,7
142,750,142,723,946,7
143,750,143,825,974,5
144,750,144,727,897,6
145,750,145,759,961,7
146,750,146,743,943,7
147,750,147,741,929,6
148,750,148,736,909,6
149,750,149,772,952,6
150,750,150,780,923,5
151,750,151,745,939,6
152,750,152,847,997,5
153,750,153,759,929,6
154,750,154,774,943,6
155,750,155,782,952,6
156,750,156,697,883,6
157,750,157,722,896,6
158,750,158,757,926,6
159,750,159,778,970,6
160,750,160,752,951,7
161,750,161,699,930,8
162,750,162,772,925,5
163,750,163,764,969,7
164,750,164,743,926,6
165,750,165,765,1005,8
166,750,166,735,921,6
167,750,167,804,961,5
168,750,168,1045,1157,4
169,750,169,803,955,5
170,750,170,778,930,5
171,750,171,821,975,5
172,750,172,762,945,6
173,750,173,758,957,7
174,750,174,862,1036,6
175,750,175,826,1004,6
176,750,176,755,952,6
177,750,177,727,934,7
178,750,178,764,941,6
179,750,179,799,961,5
180,750,180,738,915,6
181,750,181,772,942,6
182,750,182,793,964,6
183,750,183,776,975,7
184,750,184,811,965,5
185,750,185,765,923,5
186,750,186,778,977,7
187,750,187,824,954,4
188,750,188,721,922,7
189,750,189,812,970,5
190,750,190,713,942,8
191,750,191,767,996,8
192,750,192,850,1033,6
193,750,193,803,945,5
194,750,194,742,913,6
195,750,195,748,899,5
196,750,196,737,920,6
197,750,197,732,925,6
198,750,198,785,954,6
199,750,199,762,957,6
