,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,150,0,155,233,3
1,150,1,160,239,3
2,150,2,191,272,3
3,150,3,187,214,1
4,150,4,176,255,3
5,150,5,175,214,1
6,150,6,210,265,2
7,150,7,160,238,3
8,150,8,176,247,2
9,150,9,164,246,3
10,150,10,196,250,2
11,150,11,173,239,2
12,150,12,154,236,3
13,150,13,188,270,3
14,150,14,186,250,2
15,150,15,176,234,2
16,150,16,163,267,3
17,150,17,200,265,2
18,150,18,170,237,2
19,150,19,178,227,2
20,150,20,179,288,4
21,150,21,196,248,2
22,150,22,171,246,2
23,150,23,186,287,3
24,150,24,176,228,2
25,150,25,301,316,0
26,150,26,171,213,1
27,150,27,181,235,2
28,150,28,178,249,2
29,150,29,158,243,3
30,150,30,194,265,2
31,150,31,184,222,1
32,150,32,160,239,3
33,150,33,179,251,2
34,150,34,162,212,2
35,150,35,147,256,4
36,150,36,231,283,2
37,150,37,176,233,2
38,150,38,176,229,2
39,150,39,182,222,1
40,150,40,159,205,1
41,150,41,176,238,2
42,150,42,210,251,1
43,150,43,161,241,3
44,150,44,182,260,3
45,150,45,173,234,2
46,150,46,175,253,3
47,150,47,211,286,2
48,150,48,185,226,1
49,150,49,159,268,4
50,150,50,195,244,2
51,150,51,188,273,3
52,150,52,157,219,2
53,150,53,166,253,3
54,150,54,173,259,3
55,150,55,173,252,3
56,150,56,187,242,2
57,150,57,157,236,3
58,150,58,195,235,1
59,150,59,179,229,2
60,150,60,185,237,2
61,150,61,163,221,2
62,150,62,171,232,2
63,150,63,223,287,2
64,150,64,169,260,3
65,150,65,156,228,2
66,150,66,197,224,1
67,150,67,156,253,3
68,150,68,193,238,1
69,150,69,161,241,3
70,150,70,175,236,2
71,150,71,167,263,3
72,150,72,148,244,3
73,150,73,183,231,2
74,150,74,197,248,2
75,150,75,205,246,1
76,150,76,169,216,1
77,150,77,183,223,1
78,150,78,161,247,3
79,150,79,212,236,1
80,150,80,176,230,2
81,150,81,188,223,1
82,150,82,201,227,1
83,150,83,188,264,2
84,150,84,215,249,1
85,150,85,184,263,3
86,150,86,148,226,3
87,150,87,187,240,2
88,150,88,204,251,1
89,150,89,174,265,3
90,150,90,174,222,2
91,150,91,173,233,2
92,150,92,190,246,2
93,150,93,162,248,3
94,150,94,211,241,1
95,150,95,183,242,2
96,150,96,176,223,1
97,150,97,148,228,3
98,150,98,175,232,2
99,150,99,199,248,2
100,150,100,152,227,2
101,150,101,210,264,2
102,150,102,161,226,2
103,150,103,211,253,1
104,150,104,152,244,3
105,150,105,156,213,2
106,150,106,171,250,3
107,150,107,159,245,3
108,150,108,188,267,3
109,150,109,170,248,3
110,150,110,180,243,2
111,150,111,209,239,1
112,150,112,208,290,3
113,150,113,176,228,2
114,150,114,161,220,2
115,150,115,150,241,3
116,150,116,212,261,2
117,150,117,179,238,2
118,150,118,180,260,3
119,150,119,206,267,2
120,150,120,192,244,2
121,150,121,202,254,2
122,150,122,195,244,2
123,150,123,177,239,2
124,150,124,184,263,3
125,150,125,175,255,3
126,150,126,241,290,2
127,150,127,164,222,2
128,150,128,246,287,1
129,150,129,173,258,3
130,150,130,240,264,1
131,150,131,184,264,3
132,150,132,176,239,2
133,150,133,192,249,2
134,150,134,175,241,2
135,150,135,166,271,3
136,150,136,158,241,3
137,150,137,188,230,1
138,150,138,192,268,2
139,150,139,181,239,2
140,150,140,178,234,2
141,150,141,189,249,2
142,150,142,203,248,1
143,150,143,178,208,1
144,150,144,187,242,2
145,150,145,175,214,1
146,150,146,163,221,2
147,150,147,180,240,2
148,150,148,163,225,2
149,150,149,184,223,1
150,150,150,178,246,2
151,150,151,184,223,1
152,150,152,181,256,2
153,150,153,182,261,3
154,150,154,219,274,2
155,150,155,149,229,3
156,150,156,175,232,2
157,150,157,158,229,2
158,150,158,199,251,2
159,150,159,194,243,2
160,150,160,155,265,4
161,150,161,175,239,2
162,150,162,197,221,1
163,150,163,165,246,3
164,150,164,196,242,1
165,150,165,217,253,1
166,150,166,185,256,2
167,150,167,165,221,2
168,150,168,188,257,2
169,150,169,162,245,3
170,150,170,182,213,1
171,150,171,152,244,3
172,150,172,175,226,2
173,150,173,228,273,1
174,150,174,143,249,3
175,150,175,183,289,3
176,150,176,168,214,1
177,150,177,158,232,2
178,150,178,166,236,2
179,150,179,203,253,2
180,150,180,175,244,2
181,150,181,179,226,1
182,150,182,179,236,2
183,150,183,167,220,2
184,150,184,164,225,2
185,150,185,182,243,2
186,150,186,169,216,1
187,150,187,157,230,2
188,150,188,177,254,2
189,150,189,264,287,1
190,150,190,193,244,2
191,150,191,167,232,2
192,150,192,169,267,3
193,150,193,189,227,1
194,150,194,191,233,1
195,150,195,179,227,2
196,150,196,172,233,2
197,150,197,166,236,2
198,150,198,190,269,3
199,150,199,174,260,3
