,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,300,0,334,405,2
1,300,1,378,444,2
2,300,2,331,422,3
3,300,3,302,441,5
4,300,4,382,485,3
5,300,5,357,435,3
6,300,6,334,416,3
7,300,7,310,449,5
8,300,8,331,398,2
9,300,9,329,416,3
10,300,10,331,398,2
11,300,11,303,386,3
12,300,12,334,426,3
13,300,13,380,459,3
14,300,14,350,431,3
15,300,15,308,417,4
16,300,16,350,439,3
17,300,17,316,425,4
18,300,18,295,444,5
19,300,19,330,426,3
20,300,20,325,454,4
21,300,21,367,448,3
22,300,22,362,439,2
23,300,23,397,469,2
24,300,24,313,393,3
25,300,25,325,441,4
26,300,26,317,418,3
27,300,27,332,467,4
28,300,28,313,423,4
29,300,29,318,440,4
30,300,30,326,417,3
31,300,31,323,410,3
32,300,32,315,408,3
33,300,33,341,404,2
34,300,34,328,413,3
35,300,35,314,422,4
36,300,36,316,425,4
37,300,37,320,432,4
38,300,38,309,433,4
39,300,39,436,508,2
40,300,40,363,440,2
41,300,41,358,447,3
42,300,42,297,396,3
43,300,43,371,437,2
44,300,44,335,440,3
45,300,45,324,419,3
46,300,46,322,412,3
47,300,47,311,420,4
48,300,48,327,441,4
49,300,49,358,458,3
50,300,50,364,421,2
51,300,51,377,486,4
52,300,52,346,455,4
53,300,53,322,411,3
54,300,54,300,414,4
55,300,55,330,414,3
56,300,56,367,441,2
57,300,57,365,433,2
58,300,58,332,400,2
59,300,59,331,457,4
60,300,60,319,402,3
61,300,61,349,434,3
62,300,62,327,436,4
63,300,63,317,409,3
64,300,64,366,421,2
65,300,65,370,479,4
66,300,66,364,471,3
67,300,67,331,412,3
68,300,68,308,398,3
69,300,69,326,435,4
70,300,70,329,441,4
71,300,71,371,423,2
72,300,72,339,435,3
73,300,73,320,439,4
74,300,74,338,419,3
75,300,75,317,417,3
76,300,76,346,427,3
77,300,77,392,471,3
78,300,78,297,406,4
79,300,79,413,466,2
80,300,80,324,441,4
81,300,81,321,399,3
82,300,82,343,453,4
83,300,83,397,453,2
84,300,84,332,472,5
85,300,85,317,444,4
86,300,86,318,430,4
87,300,87,296,437,5
88,300,88,328,422,3
89,300,89,423,483,2
90,300,90,307,401,3
91,300,91,288,393,3
92,300,92,344,399,2
93,300,93,306,414,4
94,300,94,298,437,5
95,300,95,325,410,3
96,300,96,331,439,4
97,300,97,315,424,4
98,300,98,364,453,3
99,300,99,279,420,5
100,300,100,288,405,4
101,300,101,332,430,3
102,300,102,304,414,4
103,300,103,330,429,3
104,300,104,320,424,3
105,300,105,338,409,2
106,300,106,364,418,2
107,300,107,349,430,3
108,300,108,310,420,4
109,300,109,331,444,4
110,300,110,359,412,2
111,300,111,296,435,5
112,300,112,367,430,2
113,300,113,319,413,3
114,300,114,375,458,3
115,300,115,324,439,4
116,300,116,322,426,3
117,300,117,282,439,5
118,300,118,361,437,2
119,300,119,334,443,4
120,300,120,352,454,3
121,300,121,329,411,3
122,300,122,370,480,4
123,300,123,313,452,5
124,300,124,321,430,4
125,300,125,311,403,3
126,300,126,356,465,4
127,300,127,346,421,2
128,300,128,405,484,3
129,300,129,324,424,3
130,300,130,344,407,2
131,300,131,351,452,3
132,300,132,347,420,2
133,300,133,278,380,3
134,300,134,341,453,4
135,300,135,323,398,2
136,300,136,336,427,3
137,300,137,382,470,3
138,300,138,335,464,4
139,300,139,331,426,3
140,300,140,464,505,1
141,300,141,326,409,3
142,300,142,309,422,4
143,300,143,338,451,4
144,300,144,351,425,2
145,300,145,335,437,3
146,300,146,329,430,3
147,300,147,320,433,4
148,300,148,327,408,3
149,300,149,357,466,4
150,300,150,372,448,2
151,300,151,308,416,4
152,300,152,361,451,3
153,300,153,290,417,4
154,300,154,386,449,2
155,300,155,350,440,3
156,300,156,315,428,4
157,300,157,392,456,2
158,300,158,350,435,3
159,300,159,318,427,4
160,300,160,349,479,4
161,300,161,341,420,3
162,300,162,350,440,3
163,300,163,410,460,2
164,300,164,356,459,3
165,300,165,361,405,1
166,300,166,299,421,4
167,300,167,299,392,3
168,300,168,322,417,3
169,300,169,310,456,5
170,300,170,567,567,0
171,300,171,348,430,3
172,300,172,333,431,3
173,300,173,314,433,4
174,300,174,314,409,3
175,300,175,339,395,2
176,300,176,305,439,4
177,300,177,358,438,3
178,300,178,333,431,3
179,300,179,340,404,2
180,300,180,343,411,2
181,300,181,350,419,2
182,300,182,320,401,3
183,300,183,352,411,2
184,300,184,314,395,3
185,300,185,322,413,3
186,300,186,377,497,4
187,300,187,326,435,4
188,300,188,330,459,4
189,300,189,334,426,3
190,300,190,343,460,4
191,300,191,277,409,4
192,300,192,317,426,4
193,300,193,375,484,4
194,300,194,354,468,4
195,300,195,295,399,3
196,300,196,352,424,2
197,300,197,303,396,3
198,300,198,338,478,5
199,300,199,363,449,3
