,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,1000,0,1134,1333,7
1,1000,1,954,1207,8
2,1000,2,1102,1304,7
3,1000,3,1018,1288,9
4,1000,4,1112,1317,7
5,1000,5,1005,1207,7
6,1000,6,919,1178,9
7,1000,7,1012,1244,8
8,1000,8,1037,1265,8
9,1000,9,1035,1268,8
10,1000,10,1023,1265,8
11,1000,11,1030,1240,7
12,1000,12,988,1229,8
13,1000,13,1061,1285,7
14,1000,14,976,1185,7
15,1000,15,1040,1269,8
16,1000,16,977,1247,9
17,1000,17,974,1247,9
18,1000,18,968,1228,9
19,1000,19,1022,1228,7
20,1000,20,1113,1274,5
21,1000,21,1001,1232,8
22,1000,22,1022,1286,9
23,1000,23,992,1246,8
24,1000,24,1003,1248,8
25,1000,25,987,1247,9
26,1000,26,970,1237,9
27,1000,27,950,1163,7
28,1000,28,1036,1242,7
29,1000,29,987,1186,7
30,1000,30,1068,1245,6
31,1000,31,1077,1304,7
32,1000,32,944,1183,8
33,1000,33,999,1229,8
34,1000,34,998,1222,7
35,1000,35,965,1201,8
36,1000,36,977,1223,8
37,1000,37,976,1220,8
38,1000,38,940,1230,10
39,1000,39,1024,1283,9
40,1000,40,943,1225,9
41,1000,41,965,1201,8
42,1000,42,940,1194,8
43,1000,43,978,1217,8
44,1000,44,1040,1234,6
45,1000,45,1076,1276,7
46,1000,46,1052,1239,6
47,1000,47,1022,1227,7
48,1000,48,996,1232,8
49,1000,49,1144,1321,6
50,1000,50,963,1222,9
51,1000,51,978,1214,8
52,1000,52,985,1201,7
53,1000,53,1086,1286,7
54,1000,54,1099,1328,8
55,1000,55,1086,1284,7
56,1000,56,996,1241,8
57,1000,57,971,1202,8
58,1000,58,1042,1249,7
59,1000,59,1109,1313,7
60,1000,60,1044,1287,8
61,1000,61,1051,1284,8
62,1000,62,1042,1215,6
63,1000,63,1034,1288,8
64,1000,64,961,1197,8
65,1000,65,1020,1266,8
66,1000,66,1027,1231,7
67,1000,67,1073,1303,8
68,1000,68,1023,1282,9
69,1000,69,1075,1322,8
70,1000,70,969,1204,8
71,1000,71,1075,1275,7
72,1000,72,1018,1211,6
73,1000,73,968,1216,8
74,1000,74,968,1197,8
75,1000,75,973,1262,10
76,1000,76,982,1198,7
77,1000,77,954,1215,9
78,1000,78,990,1255,9
79,1000,79,1035,1244,7
80,1000,80,958,1164,7
81,1000,81,1046,1252,7
82,1000,82,986,1203,7
83,1000,83,968,1230,9
84,1000,84,990,1238,8
85,1000,85,999,1228,8
86,1000,86,1035,1280,8
87,1000,87,1051,1310,9
88,1000,88,947,1191,8
89,1000,89,1014,1241,7
90,1000,90,994,1259,9
91,1000,91,1016,1261,8
92,1000,92,1024,1258,8
93,1000,93,1074,1249,6
94,1000,94,1001,1290,10
95,1000,95,946,1185,8
96,1000,96,1011,1234,7
97,1000,97,970,1229,9
98,1000,98,1042,1272,8
99,1000,99,1039,1253,7
100,1000,100,1033,1265,8
101,1000,101,989,1207,7
102,1000,102,982,1199,7
103,1000,103,1025,1218,6
104,1000,104,1057,1287,8
105,1000,105,933,1204,9
106,1000,106,1044,1293,8
107,1000,107,1037,1245,7
108,1000,108,1103,1302,7
109,1000,109,971,1194,7
110,1000,110,962,1176,7
111,1000,111,1133,1309,6
112,1000,112,1082,1287,7
113,1000,113,1034,1233,7
114,1000,114,923,1160,8
115,1000,115,1028,1232,7
116,1000,116,975,1234,9
117,1000,117,1028,1257,8
118,1000,118,932,1173,8
119,1000,119,1005,1264,9
120,1000,120,1139,1357,7
121,1000,121,973,1203,8
122,1000,122,948,1209,9
123,1000,123,977,1236,9
124,1000,124,1083,1342,9
125,1000,125,1038,1269,8
126,1000,126,1164,1341,6
127,1000,127,1010,1239,8
128,1000,128,980,1209,8
129,1000,129,998,1240,8
130,1000,130,1014,1251,8
131,1000,131,1143,1335,6
132,1000,132,1005,1206,7
133,1000,133,1052,1311,9
134,1000,134,1039,1272,8
135,1000,135,973,1191,7
136,1000,136,951,1181,8
137,1000,137,1141,1310,6
138,1000,138,1010,1232,7
139,1000,139,990,1187,6
140,1000,140,1061,1260,7
141,1000,141,1041,1272,8
142,1000,142,946,1180,8
143,1000,143,1102,1363,9
144,1000,144,1012,1255,8
145,1000,145,1104,1303,7
146,1000,146,1034,1292,9
147,1000,147,1017,1219,7
148,1000,148,961,1253,10
149,1000,149,953,1214,9
150,1000,150,991,1250,9
151,1000,151,958,1218,9
152,1000,152,970,1215,8
153,1000,153,985,1210,7
154,1000,154,1045,1284,8
155,1000,155,1107,1318,7
156,1000,156,990,1260,9
157,1000,157,1052,1257,7
158,1000,158,985,1207,7
159,1000,159,1016,1236,7
160,1000,160,962,1224,9
161,1000,161,1537,1670,4
162,1000,162,962,1221,9
163,1000,163,1101,1310,7
164,1000,164,1007,1226,7
165,1000,165,1045,1215,6
166,1000,166,952,1216,9
167,1000,167,992,1217,7
168,1000,168,947,1266,11
169,1000,169,1069,1252,6
170,1000,170,1082,1313,8
171,1000,171,1113,1283,6
172,1000,172,1005,1267,9
173,1000,173,961,1194,8
174,1000,174,954,1213,9
175,1000,175,1016,1247,8
176,1000,176,1141,1293,5
177,1000,177,1009,1241,8
178,1000,178,1066,1242,6
179,1000,179,1039,1238,7
180,1000,180,968,1197,8
181,1000,181,1032,1219,6
182,1000,182,1127,1356,8
183,1000,183,1033,1270,8
184,1000,184,997,1214,7
185,1000,185,1088,1268,6
186,1000,186,1146,1313,5
187,1000,187,1058,1291,8
188,1000,188,975,1234,9
189,1000,189,1105,1307,7
190,1000,190,1082,1311,8
191,1000,191,963,1187,7
192,1000,192,963,1192,8
193,1000,193,1152,1382,8
194,1000,194,959,1222,9
195,1000,195,981,1190,7
196,1000,196,977,1190,7
197,1000,197,997,1212,7
198,1000,198,1100,1334,8
199,1000,199,950,1206,8
