,num_chunks,times,w1_drop_num,w2_drop_num,feedback_num
0,600,0,589,770,16
1,600,1,591,775,16
2,600,2,592,771,16
3,600,3,620,779,16
4,600,4,567,755,15
5,600,5,567,770,16
6,600,6,595,755,15
7,600,7,589,799,17
8,600,8,613,767,15
9,600,9,573,777,16
10,600,10,589,760,15
11,600,11,560,801,17
12,600,12,549,734,14
13,600,13,554,766,15
14,600,14,579,752,15
15,600,15,560,751,15
16,600,16,589,747,15
17,600,17,581,739,15
18,600,18,595,753,15
19,600,19,620,769,16
20,600,20,563,762,15
21,600,21,571,763,15
22,600,22,600,752,15
23,600,23,591,751,15
24,600,24,589,774,16
25,600,25,560,754,15
26,600,26,580,780,16
27,600,27,570,773,16
28,600,28,581,745,15
29,600,29,552,769,16
30,600,30,555,799,17
31,600,31,597,769,16
32,600,32,589,769,16
33,600,33,567,749,15
34,600,34,575,774,16
35,600,35,548,735,14
36,600,36,609,784,16
37,600,37,593,739,15
38,600,38,564,752,15
39,600,39,552,739,15
40,600,40,599,761,15
41,600,41,543,771,16
42,600,42,569,752,15
43,600,43,567,742,15
44,600,44,562,773,16
45,600,45,589,755,15
46,600,46,558,771,16
47,600,47,559,769,16
48,600,48,584,769,16
49,600,49,560,779,16
50,600,50,540,731,14
51,600,51,560,764,15
52,600,52,561,749,15
53,600,53,564,735,14
54,600,54,567,746,15
55,600,55,606,769,16
56,600,56,555,770,16
57,600,57,557,751,15
58,600,58,591,774,16
59,600,59,561,742,15
60,600,60,575,765,15
61,600,61,571,782,16
62,600,62,578,771,16
63,600,63,577,752,15
64,600,64,575,764,15
65,600,65,551,775,16
66,600,66,582,772,16
67,600,67,557,772,16
68,600,68,591,789,16
69,600,69,588,778,16
70,600,70,582,769,16
71,600,71,588,790,16
72,600,72,564,761,15
73,600,73,542,773,16
74,600,74,567,740,15
75,600,75,570,738,15
76,600,76,580,772,16
77,600,77,582,770,16
78,600,78,592,776,16
79,600,79,589,743,15
80,600,80,566,769,16
81,600,81,541,767,15
82,600,82,557,720,14
83,600,83,582,770,16
84,600,84,550,778,16
85,600,85,574,765,15
86,600,86,571,767,15
87,600,87,545,752,15
88,600,88,587,746,15
89,600,89,560,742,15
90,600,90,527,749,15
91,600,91,589,781,16
92,600,92,597,760,15
93,600,93,561,768,16
94,600,94,590,770,16
95,600,95,602,773,16
96,600,96,565,772,16
97,600,97,565,763,15
98,600,98,571,750,15
99,600,99,563,739,15
100,600,100,572,777,16
101,600,101,568,777,16
102,600,102,531,752,15
103,600,103,553,754,15
104,600,104,557,763,15
105,600,105,568,746,15
106,600,106,547,771,16
107,600,107,589,767,15
108,600,108,589,808,17
109,600,109,593,778,16
110,600,110,596,774,16
111,600,111,568,732,14
112,600,112,596,753,15
113,600,113,561,761,15
114,600,114,529,773,16
115,600,115,568,748,15
116,600,116,581,785,16
117,600,117,625,778,16
118,600,118,560,775,16
119,600,119,570,778,16
120,600,120,557,740,15
121,600,121,557,760,15
122,600,122,594,766,15
123,600,123,560,765,15
124,600,124,560,746,15
125,600,125,584,777,16
126,600,126,601,788,16
127,600,127,567,761,15
128,600,128,574,799,17
129,600,129,550,744,15
130,600,130,541,769,16
131,600,131,553,766,15
132,600,132,587,748,15
133,600,133,589,757,15
134,600,134,596,783,16
135,600,135,558,769,16
136,600,136,572,761,15
137,600,137,619,771,16
138,600,138,571,755,15
139,600,139,556,751,15
140,600,140,561,750,15
141,600,141,566,743,15
142,600,142,590,777,16
143,600,143,563,760,15
144,600,144,541,742,15
145,600,145,589,770,16
146,600,146,570,735,14
147,600,147,561,765,15
148,600,148,571,745,15
149,600,149,560,757,15
150,600,150,560,770,16
151,600,151,596,750,15
152,600,152,619,774,16
153,600,153,555,770,16
154,600,154,569,797,16
155,600,155,569,745,15
156,600,156,609,776,16
157,600,157,590,769,16
158,600,158,564,739,15
159,600,159,533,773,16
160,600,160,594,769,16
161,600,161,592,769,16
162,600,162,572,776,16
163,600,163,595,731,14
164,600,164,608,780,16
165,600,165,570,758,15
166,600,166,567,718,14
167,600,167,562,755,15
168,600,168,590,763,15
169,600,169,575,778,16
170,600,170,572,784,16
171,600,171,591,778,16
172,600,172,560,742,15
173,600,173,564,753,15
174,600,174,575,773,16
175,600,175,578,776,16
176,600,176,562,769,16
177,600,177,567,746,15
178,600,178,620,775,16
179,600,179,581,776,16
180,600,180,570,756,15
181,600,181,590,774,16
182,600,182,594,756,15
183,600,183,588,741,15
184,600,184,576,757,15
185,600,185,539,752,15
186,600,186,559,774,16
187,600,187,591,779,16
188,600,188,557,747,15
189,600,189,619,765,15
190,600,190,571,783,16
191,600,191,566,744,15
192,600,192,581,753,15
193,600,193,589,744,15
194,600,194,580,765,15
195,600,195,566,773,16
196,600,196,578,768,16
197,600,197,566,781,16
198,600,198,550,766,15
199,600,199,590,753,15
