,num_chunks,times,send_drop_used,recv_drop_used
0,950,0,2841,2614
1,950,1,2796,2576
2,950,2,3792,3489
3,950,3,2832,2606
4,950,4,3585,3298
5,950,5,3458,3180
6,950,6,2774,2551
7,950,7,2678,2466
8,950,8,2848,2620
9,950,9,4406,4051
10,950,10,2800,2575
11,950,11,2769,2550
12,950,12,2818,2591
13,950,13,2666,2453
14,950,14,2754,2531
15,950,15,4578,4209
16,950,16,2731,2517
17,950,17,3193,2928
18,950,18,2843,2615
19,950,19,2675,2461
20,950,20,2790,2569
21,950,21,3514,3231
22,950,22,2746,2528
23,950,23,2537,2333
24,950,24,2582,2377
25,950,25,3224,2961
26,950,26,1895,1743
27,950,27,3695,3402
28,950,28,2676,2469
29,950,29,2980,2745
30,950,30,2803,2580
31,950,31,2599,2394
32,950,32,2717,2501
33,950,33,2621,2410
34,950,34,3548,3262
35,950,35,2729,2507
36,950,36,2611,2404
37,950,37,3631,3345
38,950,38,2756,2536
39,950,39,1984,1825
40,950,40,2535,2328
41,950,41,2825,2600
42,950,42,2773,2549
43,950,43,2499,2298
44,950,44,2766,2543
45,950,45,2733,2517
46,950,46,2568,2364
47,950,47,3245,2985
48,950,48,2703,2488
49,950,49,2718,2502
50,950,50,2709,2488
51,950,51,4427,4066
52,950,52,2167,1994
53,950,53,2485,2290
54,950,54,3662,3363
55,950,55,2714,2499
56,950,56,2849,2621
57,950,57,2792,2568
58,950,58,2899,2670
59,950,59,3673,3379
60,950,60,2966,2726
61,950,61,3097,2845
62,950,62,2706,2486
63,950,63,3713,3416
64,950,64,2829,2602
65,950,65,2525,2328
66,950,66,2825,2599
67,950,67,2831,2605
68,950,68,3432,3153
69,950,69,2617,2414
70,950,70,2812,2586
71,950,71,2677,2465
72,950,72,2835,2609
73,950,73,2729,2513
74,950,74,3559,3274
75,950,75,3763,3461
76,950,76,2624,2415
77,950,77,2554,2350
78,950,78,2798,2574
79,950,79,2840,2612
80,950,80,2430,2238
81,950,81,2733,2513
82,950,82,2481,2289
83,950,83,3151,2900
84,950,84,2596,2396
85,950,85,2834,2608
86,950,86,2813,2587
87,950,87,3129,2882
88,950,88,3156,2904
89,950,89,2745,2528
90,950,90,2817,2592
91,950,91,2695,2477
92,950,92,2665,2452
93,950,93,2815,2590
94,950,94,3588,3302
95,950,95,2657,2442
96,950,96,2724,2502
97,950,97,2848,2620
98,950,98,3425,3152
99,950,99,2813,2588
