,w1_pro,times,w1_drops_used,w2_drops_used
0,0.1,0,184,184
1,0.1,1,148,179
2,0.1,2,164,164
3,0.1,3,153,153
4,0.1,4,148,168
5,0.1,5,152,152
6,0.1,6,161,161
7,0.1,7,160,160
8,0.1,8,148,165
9,0.1,9,165,165
10,0.1,10,162,162
11,0.1,11,167,178
12,0.1,12,168,168
13,0.1,13,152,152
14,0.1,14,159,159
15,0.1,15,159,159
16,0.1,16,155,155
17,0.1,17,155,155
18,0.1,18,170,170
19,0.1,19,162,162
20,0.1,20,164,164
21,0.1,21,163,163
22,0.1,22,161,161
23,0.1,23,153,153
24,0.1,24,178,178
25,0.1,25,162,170
26,0.1,26,148,178
27,0.1,27,166,166
28,0.1,28,157,157
29,0.1,29,159,164
30,0.1,30,161,161
31,0.1,31,157,157
32,0.1,32,163,163
33,0.1,33,161,161
34,0.1,34,182,182
35,0.1,35,163,163
36,0.1,36,170,170
37,0.1,37,178,178
38,0.1,38,171,171
39,0.1,39,160,187
40,0.1,40,158,158
41,0.1,41,150,150
42,0.1,42,166,166
43,0.1,43,145,145
44,0.1,44,172,172
45,0.1,45,159,159
46,0.1,46,164,164
47,0.1,47,159,159
48,0.1,48,157,157
49,0.1,49,158,158
50,0.1,50,158,158
51,0.1,51,160,185
52,0.1,52,161,161
53,0.1,53,165,165
54,0.1,54,168,168
55,0.1,55,157,157
56,0.1,56,152,152
57,0.1,57,170,170
58,0.1,58,179,179
59,0.1,59,178,178
60,0.1,60,155,178
61,0.1,61,178,178
62,0.1,62,166,181
63,0.1,63,165,165
64,0.1,64,148,178
65,0.1,65,182,182
66,0.1,66,158,158
67,0.1,67,153,153
68,0.1,68,155,155
69,0.1,69,161,161
70,0.1,70,159,159
71,0.1,71,150,150
72,0.1,72,148,158
73,0.1,73,171,171
74,0.1,74,172,172
75,0.1,75,156,156
76,0.1,76,155,155
77,0.1,77,151,151
78,0.1,78,167,181
79,0.1,79,178,178
80,0.1,80,159,159
81,0.1,81,181,181
82,0.1,82,157,157
83,0.1,83,151,151
84,0.1,84,162,196
85,0.1,85,163,163
86,0.1,86,162,162
87,0.1,87,152,152
88,0.1,88,155,155
89,0.1,89,161,161
90,0.1,90,163,163
91,0.1,91,158,158
92,0.1,92,158,158
93,0.1,93,159,159
94,0.1,94,159,159
95,0.1,95,166,166
96,0.1,96,152,152
97,0.1,97,188,188
98,0.1,98,151,151
99,0.1,99,171,171
