,w1_pro,times,w1_drops_used,w2_drops_used
0,0.4,0,144,171
1,0.4,1,137,190
2,0.4,2,173,173
3,0.4,3,148,178
4,0.4,4,158,164
5,0.4,5,151,163
6,0.4,6,155,187
7,0.4,7,150,181
8,0.4,8,141,174
9,0.4,9,163,163
10,0.4,10,152,180
11,0.4,11,158,179
12,0.4,12,149,208
13,0.4,13,174,174
14,0.4,14,150,180
15,0.4,15,152,194
16,0.4,16,119,174
17,0.4,17,151,181
18,0.4,18,141,177
19,0.4,19,139,207
20,0.4,20,137,183
21,0.4,21,145,180
22,0.4,22,145,199
23,0.4,23,150,179
24,0.4,24,178,189
25,0.4,25,155,183
26,0.4,26,152,180
27,0.4,27,154,164
28,0.4,28,140,190
29,0.4,29,153,186
30,0.4,30,159,159
31,0.4,31,143,178
32,0.4,32,149,181
33,0.4,33,130,195
34,0.4,34,176,176
35,0.4,35,142,178
36,0.4,36,164,212
37,0.4,37,162,169
38,0.4,38,160,208
39,0.4,39,159,178
40,0.4,40,161,190
41,0.4,41,140,185
42,0.4,42,148,191
43,0.4,43,144,194
44,0.4,44,149,169
45,0.4,45,154,159
46,0.4,46,149,191
47,0.4,47,153,180
48,0.4,48,137,190
49,0.4,49,153,165
50,0.4,50,140,155
51,0.4,51,150,185
52,0.4,52,145,179
53,0.4,53,150,178
54,0.4,54,157,171
55,0.4,55,159,197
56,0.4,56,176,192
57,0.4,57,159,182
58,0.4,58,154,180
59,0.4,59,142,169
60,0.4,60,167,199
61,0.4,61,170,208
62,0.4,62,148,185
63,0.4,63,142,187
64,0.4,64,141,178
65,0.4,65,145,202
66,0.4,66,130,188
67,0.4,67,151,181
68,0.4,68,136,181
69,0.4,69,139,189
70,0.4,70,138,184
71,0.4,71,155,168
72,0.4,72,167,194
73,0.4,73,155,166
74,0.4,74,144,181
75,0.4,75,149,184
76,0.4,76,149,178
77,0.4,77,152,183
78,0.4,78,151,182
79,0.4,79,173,186
80,0.4,80,152,181
81,0.4,81,144,178
82,0.4,82,154,169
83,0.4,83,166,166
84,0.4,84,162,208
85,0.4,85,128,172
86,0.4,86,143,199
87,0.4,87,148,178
88,0.4,88,161,192
89,0.4,89,172,172
90,0.4,90,131,179
91,0.4,91,141,184
92,0.4,92,149,203
93,0.4,93,150,181
94,0.4,94,136,186
95,0.4,95,148,193
96,0.4,96,164,211
97,0.4,97,153,180
98,0.4,98,149,160
99,0.4,99,133,180
