,num_chunks,times,drop_num_used
0,1000,0,2208
1,1000,1,2258
2,1000,2,2549
3,1000,3,2160
4,1000,4,2667
5,1000,5,2406
6,1000,6,2499
7,1000,7,2457
8,1000,8,2326
9,1000,9,2324
10,1000,10,2374
11,1000,11,2597
12,1000,12,2255
13,1000,13,2282
14,1000,14,2220
15,1000,15,2339
16,1000,16,2383
17,1000,17,2244
18,1000,18,2407
19,1000,19,2575
20,1000,20,2467
21,1000,21,2441
22,1000,22,2387
23,1000,23,2623
24,1000,24,2485
25,1000,25,2371
26,1000,26,2159
27,1000,27,2470
28,1000,28,2154
29,1000,29,2258
30,1000,30,2110
31,1000,31,2444
32,1000,32,2247
33,1000,33,2210
34,1000,34,2181
35,1000,35,2481
36,1000,36,2302
37,1000,37,2270
38,1000,38,2596
39,1000,39,2597
40,1000,40,2314
41,1000,41,2431
42,1000,42,2184
43,1000,43,2455
44,1000,44,2554
45,1000,45,2533
46,1000,46,2615
47,1000,47,2364
48,1000,48,2389
49,1000,49,2405
50,1000,50,2366
51,1000,51,2373
52,1000,52,2385
53,1000,53,2202
54,1000,54,2482
55,1000,55,2465
56,1000,56,2307
57,1000,57,2463
58,1000,58,2478
59,1000,59,2234
60,1000,60,2650
61,1000,61,2541
62,1000,62,2557
63,1000,63,2070
64,1000,64,2308
65,1000,65,2307
66,1000,66,2278
67,1000,67,2553
68,1000,68,2215
69,1000,69,2339
70,1000,70,2577
71,1000,71,2765
72,1000,72,2511
73,1000,73,2300
74,1000,74,2171
75,1000,75,2204
76,1000,76,2433
77,1000,77,2267
78,1000,78,2379
79,1000,79,2112
80,1000,80,2521
81,1000,81,2151
82,1000,82,2230
83,1000,83,2604
84,1000,84,2183
85,1000,85,2379
86,1000,86,2482
87,1000,87,2529
88,1000,88,2593
89,1000,89,2491
90,1000,90,2500
91,1000,91,2092
92,1000,92,2228
93,1000,93,2414
94,1000,94,2240
95,1000,95,2393
96,1000,96,2346
97,1000,97,2514
98,1000,98,2274
99,1000,99,2417
100,1000,100,2271
101,1000,101,2937
102,1000,102,2648
103,1000,103,2209
104,1000,104,2292
105,1000,105,2261
106,1000,106,2673
107,1000,107,2379
108,1000,108,2297
109,1000,109,2390
110,1000,110,2127
111,1000,111,2336
112,1000,112,2507
113,1000,113,2573
114,1000,114,2075
115,1000,115,2667
116,1000,116,2451
117,1000,117,2273
118,1000,118,2622
119,1000,119,2320
120,1000,120,2398
121,1000,121,2430
122,1000,122,2492
123,1000,123,2259
124,1000,124,2208
125,1000,125,2315
126,1000,126,2432
127,1000,127,2322
128,1000,128,2325
129,1000,129,2466
130,1000,130,2168
131,1000,131,2286
132,1000,132,2502
133,1000,133,2509
134,1000,134,2289
135,1000,135,2166
136,1000,136,2440
137,1000,137,2510
138,1000,138,2267
139,1000,139,2389
140,1000,140,2530
141,1000,141,2699
142,1000,142,2192
143,1000,143,2271
144,1000,144,2198
145,1000,145,2356
146,1000,146,2548
147,1000,147,2429
148,1000,148,2446
149,1000,149,2482
150,1000,150,2239
151,1000,151,2474
152,1000,152,2532
153,1000,153,2609
154,1000,154,2355
155,1000,155,2152
156,1000,156,2442
157,1000,157,2793
158,1000,158,2421
159,1000,159,2453
160,1000,160,2555
161,1000,161,2432
162,1000,162,2311
163,1000,163,2701
164,1000,164,2289
165,1000,165,2372
166,1000,166,2284
167,1000,167,2352
168,1000,168,2201
169,1000,169,2353
170,1000,170,2392
171,1000,171,2176
172,1000,172,2032
173,1000,173,2132
174,1000,174,2353
175,1000,175,2352
176,1000,176,2302
177,1000,177,2440
178,1000,178,2331
179,1000,179,2265
180,1000,180,2518
181,1000,181,2224
182,1000,182,2362
183,1000,183,2226
184,1000,184,2247
185,1000,185,2305
186,1000,186,2525
187,1000,187,2170
188,1000,188,2512
189,1000,189,2453
190,1000,190,2338
191,1000,191,2311
192,1000,192,2381
193,1000,193,2350
194,1000,194,2324
195,1000,195,2503
196,1000,196,2582
197,1000,197,2232
198,1000,198,2128
199,1000,199,2434
